	wt_d0._vs_TET3KO_d0._diff	wt_d0._vs_TET3KO_d0._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description	cluster
ACSL1	-0.110491064700362	0.637449227604508	P33121	P33121;E7EPM6;B7Z3Z9;D6RER0;H0Y9Z9	ACSL1_HUMAN	Long-chain-fatty-acid--CoA ligase 1	8.0
ACSS2	0.632063771172241	0.467828834343841	Q9NR19	Q9NR19;F8WDJ9;B4DEH9;C9IYL0;C9J7L5;C9JXD9;F8WCJ4;C9JY31	ACSA_HUMAN	"""Acetyl-coenzyme A synthetase, cytoplasmic"""	8.0
ACTN4	-0.2553660646578	0.0675771338028539	H7C144	H7C144	H7C144_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.252533935076968	0.26117979747971	K7EJH8	K7EJH8	K7EJH8_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.507058935386947	3.81878693106456e-06	O43707	O43707;H7C144;F5GXS2	ACTN4_HUMAN	Alpha-actinin-4	8.0
ADCY3	-11.6439304383172	0.0003162543340412	O60266	O60266;A0A0A0MSC1;H7C1A6;U3KQ91;C9JLX3	ADCY3_HUMAN	Adenylate cyclase type 3	8.0
ADD3	-0.346116064660912	0.0163574158971521	Q9UEY8	Q9UEY8	ADDG_HUMAN	Gamma-adducin	8.0
ADGRG2	-11.7536901733109	1.29667118829495e-10	Q8IZP9	Q8IZP9	AGRG2_HUMAN	Adhesion G-protein coupled receptor G2	8.0
ADH5	1.18318393563345	3.23002927787324e-06	P11766	P11766;H0YAG8	ADHX_HUMAN	Alcohol dehydrogenase class-3	8.0
ADI1	-0.85064106485018	0.0011707568622848	Q9BV57	Q9BV57;A0A0G2JQN5	MTND_HUMAN	"""1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"""	8.0
ADSS2	0.0397089355984761	0.813854312379106	P30520	P30520	PURA2_HUMAN	Adenylosuccinate synthetase isozyme 2	8.0
AFAP1	0.219833935399429	0.248879617908833	Q8N556	Q8N556	AFAP1_HUMAN	Actin filament-associated protein 1	8.0
AGAP3	-0.552816064514172	0.0042511722156464	Q96P47	Q96P47;H7C4F1;E7ESL9;C9J975	AGAP3_HUMAN	"""Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3"""	8.0
AGFG1	1.2451339354368	0.0007630524398579	P52594	P52594;C9J2I0;B8ZZY2	AGFG1_HUMAN	Arf-GAP domain and FG repeat-containing protein 1	8.0
AHCY	0.661558935455304	0.0003131336516951	P23526	P23526	SAHH_HUMAN	Adenosylhomocysteinase	8.0
AKAP11	-8.881784197001249e-16	1.0	Q9UKA4	Q9UKA4	AKA11_HUMAN	A-kinase anchor protein 11	8.0
AKAP7	0.474143911761505	0.829573928614157	Q9P0M2	Q9P0M2;O43687;J3KN37	AKA7G_HUMAN	A-kinase anchor protein 7 isoform gamma	8.0
AKAP8L	0.796358935752352	8.78280362785371e-05	Q9ULX6	Q9ULX6;M0R010;M0QYT7;M0R1Y5;V9GZ50	AKP8L_HUMAN	A-kinase anchor protein 8-like	8.0
AKT1	-0.388741064854322	0.0508199734163711	P31749	P31749	AKT1_HUMAN	RAC-alpha serine/threonine-protein kinase	8.0
ALAD	-0.572766064877982	0.0025451224634972	P13716	P13716	HEM2_HUMAN	Delta-aminolevulinic acid dehydratase	8.0
ALKBH5	-0.618341064585699	0.0005232608058969	Q6P6C2	Q6P6C2	ALKB5_HUMAN	RNA demethylase ALKBH5	8.0
AMDHD2	-0.963716064523478	1.13857492513039e-06	Q9Y303	Q9Y303;H3BSV9;A0A3B3IU33;H3BTZ6;H3BT49;H3BSD5	NAGA_HUMAN	N-acetylglucosamine-6-phosphate deacetylase	8.0
AMER2	-4.44089209850063e-16	1.0	Q8N7J2	Q8N7J2	AMER2_HUMAN	APC membrane recruitment protein 2	8.0
ANGPTL2	-0.143916064561505	0.452862746015217	Q9UKU9	Q9UKU9	ANGL2_HUMAN	Angiopoietin-related protein 2	8.0
ANXA4	-0.0524660647468949	0.734750558210035	P09525	P09525;B4E1S2;Q6P452	ANXA4_HUMAN	Annexin A4	8.0
ANXA5	0.855683935524681	3.36692111887654e-06	P08758	P08758;D6RBL5;D6RBE9	ANXA5_HUMAN	Annexin A5	8.0
AP3B2	0.461443520240973	0.0944749452396663	Q13367	Q13367;A0A5F9UJV3;A0A590UK04;A0A2R8Y2A8;A0A590UJE5	AP3B2_HUMAN	AP-3 complex subunit beta-2	8.0
APBB2	1.76955074880145	2.83823366213902e-05	Q92870	Q92870;D6RDY3;H0YAJ5;D6RB55;D6RB00;G5E9Y1	APBB2_HUMAN	Amyloid-beta A4 precursor protein-binding family B member 2	8.0
APIP	1.36658393536171	4.04785204691534e-06	Q96GX9	Q96GX9	MTNB_HUMAN	Methylthioribulose-1-phosphate dehydratase	8.0
APOA1	-4.44089209850063e-16	1.0	P02647	P02647;F8W696	APOA1_HUMAN	Apolipoprotein A-I	8.0
APOOL	1.9056255443006	2.73883034914825e-10	Q6UXV4	Q6UXV4;A0A087WYF7	MIC27_HUMAN	MICOS complex subunit MIC27	8.0
ARFGAP3	-0.383291064582103	0.0765991605175824	Q9NP61	Q9NP61;H0Y6A0	ARFG3_HUMAN	ADP-ribosylation factor GTPase-activating protein 3	8.0
ARHGAP32	0.123183935606377	0.753165304222203	A7KAX9	A7KAX9	RHG32_HUMAN	Rho GTPase-activating protein 32	8.0
ARHGAP9	-0.891880062563278	0.0068616209757125	Q9BRR9	Q9BRR9;R4GN15	RHG09_HUMAN	Rho GTPase-activating protein 9	8.0
ARHGEF18	-0.465266064739421	0.0243384626848729	Q6ZSZ5	Q6ZSZ5;A0A087WZG4;M0QZS0;A0A590UK10;A0A3B3IPE9	ARHGI_HUMAN	Rho guanine nucleotide exchange factor 18	8.0
ARHGEF40	-0.869341064646012	3.23207719884322e-07	Q8TER5	Q8TER5	ARH40_HUMAN	Rho guanine nucleotide exchange factor 40	8.0
ARID2	0.0017089354186268	0.991841245558818	Q68CP9	Q68CP9;F8VWP4;F8W108;F8WCU9	ARID2_HUMAN	AT-rich interactive domain-containing protein 2	8.0
ARMCX3	0.429358935597065	0.0180241663838395	Q9UH62	Q9UH62;H3BV87	ARMX3_HUMAN	Armadillo repeat-containing X-linked protein 3	8.0
ARPC5L	1.40400893523816	5.47890992926016e-05	Q9BPX5	Q9BPX5	ARP5L_HUMAN	Actin-related protein 2/3 complex subunit 5-like protein	8.0
ARRB2	-0.0921410647089189	0.5807582125709	P32121	P32121;K7ENA6;I3L412	ARRB2_HUMAN	Beta-arrestin-2	8.0
ARSA	-0.559991064661549	0.0089607597891958	P15289	P15289;A0A0C4DFZ2	ARSA_HUMAN	Arylsulfatase A	8.0
AS3MT	-0.432391064592004	0.0369626429391151	Q9HBK9	Q9HBK9;A0A087WVD4	AS3MT_HUMAN	Arsenite methyltransferase	8.0
ASAH1	0.77223393523062	7.65356392700986e-05	Q13510	Q13510;A0A1B0GW68;A0A1B0GTZ5;A0A1B0GUG1;A0A1B0GUA4;A0A1B0GUE3;A0A1B0GUH5;E7EMM4;A0A1B0GTM3;A0A1B0GTP7;A0A1B0GUW4;A0A1B0GV06	ASAH1_HUMAN	Acid ceramidase	8.0
ASAP2	-11.9570683006008	1.4208460211532e-06	O43150	O43150	ASAP2_HUMAN	"""Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2"""	8.0
ASPSCR1	-0.359541064617481	0.0090260793290074	Q9BZE9	Q9BZE9;J3KRF7;J3KRY8	ASPC1_HUMAN	Tether containing UBX domain for GLUT4	8.0
ATAD2B	-0.48239106430475	0.0028489057984037	Q9ULI0	Q9ULI0;C9JG15	ATD2B_HUMAN	ATPase family AAA domain-containing protein 2B	8.0
ATAT1	-0.114991064560275	0.614622036513141	Q5SQI0	Q5SQI0	ATAT_HUMAN	Alpha-tubulin N-acetyltransferase 1	8.0
ATF3	8.881784197001249e-16	1.0	P18847	P18847;Q5VTZ4;A0A0A0MRJ2	ATF3_HUMAN	Cyclic AMP-dependent transcription factor ATF-3	8.0
ATIC	0.550833935287859	0.0001117032493723	P31939	P31939;H7C1S2	PUR9_HUMAN	Bifunctional purine biosynthesis protein ATIC	8.0
ATP1A2	-0.833391064672572	0.631832121846207	P50993	P50993;H0Y7C1;B1AKY9	AT1A2_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-2	8.0
ATP1A3	-0.257791064389551	0.237554100090593	P13637	P13637;M0R116;A0A0A0MT26;M0QXF2;A0A2R8YEY8	AT1A3_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-3	8.0
ATXN3	-0.527791064587355	0.0016244077351546	P54252	P54252;G3V328;D3VVH9;G3V3T0;F5H211;A0A087X1A8;G3V4F5;A0A2R8Y3X7;C9JQV6;G3V3R7;G3V390;G3V4F4;S4R399;A0A087WXY4;G3V5H3	ATX3_HUMAN	Ataxin-3	8.0
BAIAP2L2	-13.6334680484985	0.0002102450091086	Q6UXY1	Q6UXY1;B0QYF0	BI2L2_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 2	8.0
BANP	-0.665441064734043	0.0004253940502997	Q8N9N5	Q8N9N5	BANP_HUMAN	Protein BANP	8.0
BASP1	0.34485893556181	0.0852807788470897	P80723	P80723	BASP1_HUMAN	Brain acid soluble protein 1	8.0
BBS2	4.10657373388585	0.228226487034475	Q9BXC9	Q9BXC9;H3BRL0;J3QLW0	BBS2_HUMAN	Bardet-Biedl syndrome 2 protein	8.0
BCAR3	-16.6250692713164	9.61184878047586e-07	O75815	O75815	BCAR3_HUMAN	Breast cancer anti-estrogen resistance protein 3	8.0
BCAT1	0.822933935296032	5.58985766951594e-07	P54687	P54687	BCAT1_HUMAN	"""Branched-chain-amino-acid aminotransferase, cytosolic"""	8.0
BCAT2	0.552683935371505	0.0048913714173399	O15382	O15382;M0QZP4;M0QXF9;M0QZ10;B3KSI3	BCAT2_HUMAN	"""Branched-chain-amino-acid aminotransferase, mitochondrial"""	8.0
BCLAF3	-1.7305410645791	1.36860488135691e-05	A2AJT9	A2AJT9	BCLA3_HUMAN	BCLAF1 and THRAP3 family member 3	8.0
BCS1L	-0.897766064878422	0.000913523157168	Q9Y276	Q9Y276;C9J1S9;C9J8G3	BCS1_HUMAN	Mitochondrial chaperone BCS1	8.0
BHMT	-1.0396410645469	6.81406725937586e-05	Q93088	Q93088;E5RJH0	BHMT1_HUMAN	Betaine--homocysteine S-methyltransferase 1	8.0
BICD1	-0.225116064313934	0.190289455797083	Q96G01	Q96G01;A8MVZ6	BICD1_HUMAN	Protein bicaudal D homolog 1	8.0
BID	-0.547116064573675	0.0323035841318426	P55957	P55957	BID_HUMAN	BH3-interacting domain death agonist	8.0
BLVRB	0.343908935446841	0.0839059887628916	P30043	P30043;M0R192;A0A2R8YEP4;A0A2R8Y7Y9;M0QZL1	BLVRB_HUMAN	Flavin reductase (NADPH)	8.0
BOLA2	0.0924589353960954	0.637750448169961	Q9H3K6	Q9H3K6;A0A087WZT3	BOLA2_HUMAN	BolA-like protein 2	8.0
BORCS7	-0.307116064522148	0.280949392479909	Q96B45	Q96B45;A0A0B4J1R7	BORC7_HUMAN	BLOC-1-related complex subunit 7	8.0
BRAP	-0.455466064633878	0.001358467583273	Q7Z569	Q7Z569;J3KNN7	BRAP_HUMAN	BRCA1-associated protein	8.0
BRD2	-0.223466064659753	0.107827090511059	P25440	P25440;A0A0G2JK44;H0Y6K2;A0A140T9E9;A0A0G2JHN8;A0A140T9I1	BRD2_HUMAN	Bromodomain-containing protein 2	8.0
BRF1	-1.1628600303651	0.0222499826795164	Q92994	Q92994	TF3B_HUMAN	Transcription factor IIIB 90 kDa subunit	8.0
BRI3BP	-0.357441064618577	0.847546659599894	Q8WY22	Q8WY22;A0A5F9ZHY7	BRI3B_HUMAN	BRI3-binding protein	8.0
BRMS1	-16.7059521790396	8.92201436687466e-07	Q9HCU9	Q9HCU9;E9PJF5;G5E9I4;E9PPD1;H0YCF7	BRMS1_HUMAN	Breast cancer metastasis-suppressor 1	8.0
BRPF1	-1.46371909048493	0.414585996773351	P55201	P55201;A0A5F9ZHW9;A0A5F9ZHX4;A0A5F9ZH11	BRPF1_HUMAN	Peregrin	8.0
BRWD1	-0.646216064449973	0.0011825816044881	Q9NSI6	Q9NSI6;H0Y463;H7BZR9	BRWD1_HUMAN	Bromodomain and WD repeat-containing protein 1	8.0
BTBD10	-1.1043160646314	0.0044667610030114	Q9BSF8	Q9BSF8;E9PKU9;B7Z503	BTBDA_HUMAN	BTB/POZ domain-containing protein 10	8.0
BTBD11	-0.471541064618762	0.78664989903626	A6QL63	A6QL63	BTBDB_HUMAN	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	8.0
BTBD2	-0.681974464380225	0.0905290261753625	Q9BX70	Q9H0C5;Q9BX70;K7ENV9;A0A087WXN3	BTBD2_HUMAN	BTB/POZ domain-containing protein 2	8.0
BTD	-12.612417875951	0.0011217979053627	P43251	P43251;C9JSN9;A0A5F9ZH57;A0A5F9ZHF5;A0A2R8Y5J9;A0A5F9ZHE9;A0A5F9ZH97;A0A5F9ZHR1;A0A5F9ZH15;A0A5F9ZH80	BTD_HUMAN	Biotinidase	8.0
C11orf68	-0.682916064689397	0.0003273787253945	Q9H3H3	Q9H3H3	CK068_HUMAN	UPF0696 protein C11orf68	8.0
C19orf12	-1.04611606482372	1.98852772021306e-05	Q9NSK7	Q9NSK7;F8W6J3;K7EPS8	CS012_HUMAN	Protein C19orf12	8.0
C1GALT1	0.179658935320173	0.739832385375767	Q9NS00	Q9NS00	C1GLT_HUMAN	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	8.0
C1QTNF4	-18.6554916100222	1.56855564158107e-07	Q9BXJ3	Q9BXJ3	C1QT4_HUMAN	Complement C1q tumor necrosis factor-related protein 4	8.0
C1orf122	-0.973091064425571	0.595682810229511	Q6ZSJ8	Q6ZSJ8	CA122_HUMAN	Uncharacterized protein C1orf122	8.0
C2CD4C	-0.679891064791804	0.0026165487063121	Q8TF44	Q8TF44	C2C4C_HUMAN	C2 calcium-dependent domain-containing protein 4C	8.0
CACNA1C	-0.0093502382483059	0.996443251853904	Q13936	Q13936;A0A087WUX4;F5H522;E9PDI6;A0A0A0MSA1;A0A0A0MR67;F5GY28	CAC1C_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1C	8.0
CAMSAP2	-0.567591064801046	0.0005916386461861	Q08AD1	Q08AD1	CAMP2_HUMAN	Calmodulin-regulated spectrin-associated protein 2	8.0
CAP1	0.89458393525484	0.0001564936806292	Q01518	Q01518	CAP1_HUMAN	Adenylyl cyclase-associated protein 1	8.0
CARMIL1	-0.0051160647832446	0.98635090896683	Q5VZK9	Q5VZK9;A0A0U1RQQ1	CARL1_HUMAN	F-actin-uncapping protein LRRC16A	8.0
CBLB	-0.551941064937598	0.0085560887222164	Q13191	Q13191	CBLB_HUMAN	E3 ubiquitin-protein ligase CBL-B	8.0
CBR1	-0.0893410645794077	0.465770245721553	P16152	P16152	CBR1_HUMAN	Carbonyl reductase [NADPH] 1	8.0
CBX1	2.98667965215905	1.69734091805168e-06	P83916	P83916;B5MD17;J3KS05	CBX1_HUMAN	Chromobox protein homolog 1	8.0
CCDC120	0.0262182775433679	0.992997723225263	Q96HB5	Q96HB5	CC120_HUMAN	Coiled-coil domain-containing protein 120	8.0
CCDC22	-0.278241064977848	0.0955415200017817	O60826	O60826	CCD22_HUMAN	Coiled-coil domain-containing protein 22	8.0
CCDC50	-0.405116064375772	0.130593619295616	Q8IVM0	Q8IVM0	CCD50_HUMAN	Coiled-coil domain-containing protein 50	8.0
CCDC82	-0.209420962807329	0.889858397892726	Q8N4S0	Q8N4S0;A0A2R8YE98;A0A2R8Y7C3	CCD82_HUMAN	Coiled-coil domain-containing protein 82	8.0
CCNL1	-1.06272631039024	7.64619739790067e-06	Q9UK58	Q9UK58	CCNL1_HUMAN	Cyclin-L1	8.0
CCNY	0.178408935220052	0.529381021479227	Q8ND76	Q8N7R7;Q8ND76;H7C0P7	CCNY_HUMAN	Cyclin-Y	8.0
CCPG1	6.66133814775094e-16	1.0	Q9ULG6	Q9ULG6;H3BNE2	CCPG1_HUMAN	Cell cycle progression protein 1	8.0
CCSMST1	-0.536241064479647	0.817098216845442	Q4G0I0	Q4G0I0	CSMT1_HUMAN	Protein CCSMST1	8.0
CD47	0.981936423487184	0.0036110536004159	Q08722	Q08722;A0A2R8Y484	CD47_HUMAN	Leukocyte surface antigen CD47	8.0
CDA	0.0469679475997014	0.984176640706576	P32320	P32320	CDD_HUMAN	Cytidine deaminase	8.0
CDC16	1.44750123056637	0.0073169005594211	Q13042	Q13042;A0A3B3ISD2;Q5T8C6	CDC16_HUMAN	Cell division cycle protein 16 homolog	8.0
CDC42	1.15313393563297	0.0002656702233465	P60953	P60953	CDC42_HUMAN	Cell division control protein 42 homolog	8.0
CDC42EP3	-12.0320406047601	4.72932594605264e-06	Q9UKI2	Q9UKI2;C9JEZ4	BORG2_HUMAN	Cdc42 effector protein 3	8.0
CDCA5	-0.159266064689973	0.595695556280525	Q96FF9	Q96FF9;B5MBX0	CDCA5_HUMAN	Sororin	8.0
CDK4	-0.46974106456987	0.147627081657119	P11802	P11802;F8W1L8;F8VWX7;F8VTV8;Q96BE9;F8VYH9	CDK4_HUMAN	Cyclin-dependent kinase 4	8.0
CDK6	-0.750941064619852	0.0038971980808198	Q00534	Q00534	CDK6_HUMAN	Cyclin-dependent kinase 6	8.0
CDKN1C	-0.235505577118197	0.469243150957973	P49918	P49918;A0A0G2JPX0;A0A0G2JH30	CDN1C_HUMAN	Cyclin-dependent kinase inhibitor 1C	8.0
CDKN2B	1.77635683940025e-15	1.0	P42772	P42772	CDN2B_HUMAN	Cyclin-dependent kinase 4 inhibitor B	8.0
CELSR2	-0.862816064558785	1.52090349572657e-05	Q9HCU4	Q9HCU4	CELR2_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 2	8.0
CELSR3	-0.121614465734897	0.686068697819423	Q9NYQ7	Q9NYQ7	CELR3_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 3	8.0
CEP131	0.132008935577868	0.490616630062551	Q9UPN4	Q9UPN4;I3L2J8	CP131_HUMAN	Centrosomal protein of 131 kDa	8.0
CEP250	-0.0613910645510316	0.797573159537246	Q9BV73	Q9BV73	CP250_HUMAN	Centrosome-associated protein CEP250	8.0
CERS1	4.44089209850063e-16	1.0	P27544	P27544	CERS1_HUMAN	Ceramide synthase 1	8.0
CFAP298	1.60367605732322	0.0001969233287316	P57076	P57076;A0A5F9ZHZ7;C9J818;A0A669KBI0;Q9NX33;A0A669KAW9;D3DSE6;C9JX57;A0A669KAZ0;A0A669KAY3;A0A669KAW7	CF298_HUMAN	Cilia- and flagella-associated protein 298	8.0
CFAP36	11.834932594394	0.0072963580314768	Q96G28	Q96G28;B5MD16;B5MC35;B5MCA1	CFA36_HUMAN	Cilia- and flagella-associated protein 36	8.0
CHD3	1.17643393563633	4.14425274045896e-06	Q12873	Q12873	CHD3_HUMAN	Chromodomain-helicase-DNA-binding protein 3	8.0
CHD7	-0.415366064708827	0.0002122601543843	Q9P2D1	Q9P2D1	CHD7_HUMAN	Chromodomain-helicase-DNA-binding protein 7	8.0
CHEK1	0.721533935465821	0.0301498381516319	O14757	O14757;E7EPP6	CHK1_HUMAN	Serine/threonine-protein kinase Chk1	8.0
CHFR	-0.566666064701529	0.0006290554926452	Q96EP1	Q96EP1;A0A096P6K8	CHFR_HUMAN	E3 ubiquitin-protein ligase CHFR	8.0
CHN1	-0.454141064628093	0.0127610057670048	P15882	P15882;A0A494C0C9;C9J3V9;A0A494C1R0;C9J3G1;C9JR98;A0A494C047;B8ZZ96;A0A494C1M7;F8W6K2	CHIN_HUMAN	N-chimaerin	8.0
CHORDC1	0.487508935300994	0.0188777636746746	Q9UHD1	Q9UHD1;E9PHZ2	CHRD1_HUMAN	Cysteine and histidine-rich domain-containing protein 1	8.0
CLK3	-1.12804106469867	3.89313392211812e-07	P49761	P49761;H3BQG1;H3BUL5;H3BVF8	CLK3_HUMAN	Dual specificity protein kinase CLK3	8.0
CLMP	3.65798348111515	0.167868297954305	Q9H6B4	Q9H6B4	CLMP_HUMAN	CXADR-like membrane protein	8.0
CLYBL	-0.0206912299281754	0.992909965045372	Q8N0X4	Q8N0X4;Q5JVC2;Q5JVC1	CLYBL_HUMAN	"""Citramalyl-CoA lyase, mitochondrial"""	8.0
CMC2	1.1284839355535	0.501853072068577	Q9NRP2	Q9NRP2;H3BPP2	COXM2_HUMAN	COX assembly mitochondrial protein 2 homolog	8.0
CNN2	0.722283935537902	0.0090297645137624	Q99439	Q99439;B4DUT8;B4DDF4;A0A087X271;K7ES69;H3BVI6	CNN2_HUMAN	Calponin-2	8.0
COBLL1	-4.32899693797758	0.108089684035321	Q53SF7	Q53SF7;A0A0D9SG04;H7C1G2;A0A0X1KG75;A0A590PXD8;A0A0B4J1Z0	COBL1_HUMAN	Cordon-bleu protein-like 1	8.0
COL15A1	12.7228450541332	7.85452491872074e-06	P39059	P39059;A0A087X0K0	COFA1_HUMAN	Collagen alpha-1(XV) chain	8.0
COL1A1	-0.859091064400722	0.646979007458329	P02452	P02452	CO1A1_HUMAN	Collagen alpha-1(I) chain	8.0
COL5A1	-2.49486606485295	4.84818435809031e-08	P20908	P20908	CO5A1_HUMAN	Collagen alpha-1(V) chain	8.0
COL5A2	-12.1130065099845	2.24279229882481e-06	P05997	P05997;A0A087WYX9	CO5A2_HUMAN	Collagen alpha-2(V) chain	8.0
COMMD10	0.927069574654002	0.188808112579127	Q9Y6G5	Q9Y6G5;H0Y9N4;D6RJ90	COMDA_HUMAN	COMM domain-containing protein 10	8.0
CORO7	-0.854791064465829	3.47318936771411e-05	P57737	P57737;A0A0A6YYL4	CORO7_HUMAN	Coronin-7	8.0
COTL1	1.5949339353605	3.26999000100725e-08	Q14019	Q14019;H3BT58	COTL1_HUMAN	Coactosin-like protein	8.0
COX20	0.793852666489528	0.5841755435636	Q5RI15	Q5RI15	COX20_HUMAN	"""Cytochrome c oxidase assembly protein COX20, mitochondrial"""	8.0
COX5B	2.81681257070525	2.96901951480176e-05	P10606	P10606	COX5B_HUMAN	"""Cytochrome c oxidase subunit 5B, mitochondrial"""	8.0
CPNE1	-0.388691064607734	0.0088123416669936	Q99829	Q99829;Q5JX59;E7ENH5;Q5JX58;Q5JX60;Q5JX55;F2Z2V0;A6PVH9;Q5JX56;B0QZ18;Q5JX44	CPNE1_HUMAN	Copine-1	8.0
CPQ	-0.429883532145823	0.102615459768939	Q9Y646	Q9Y646;E5RH35;E5RJA8;E5RJP8;E5RJZ7	CBPQ_HUMAN	Carboxypeptidase Q	8.0
CPSF6	1.02625893539856	2.12413312771033e-05	Q16630	Q16630;F8WJN3	CPSF6_HUMAN	Cleavage and polyadenylation specificity factor subunit 6	8.0
CPT1C	-0.0999828818057722	0.953543297920792	Q8TCG5	Q8TCG5;M0QZ13	CPT1C_HUMAN	"""Carnitine O-palmitoyltransferase 1, brain isoform"""	8.0
CREB1	-0.642966064426371	0.699266127146787	P16220	P18846;P16220;G5E998;E9PAR2	CREB1_HUMAN	Cyclic AMP-responsive element-binding protein 1	8.0
CREBBP	-0.760016064481178	0.0005341151372091	Q92793	Q92793;I3L466	CBP_HUMAN	CREB-binding protein	8.0
CRK	0.125033935390679	0.514051477609293	P46108	P46108	CRK_HUMAN	Adapter molecule crk	8.0
CRKL	0.0081589353539115	0.959952868652428	P46109	P46109	CRKL_HUMAN	Crk-like protein	8.0
CRLF1	-0.498941064827171	0.860169444503128	O75462	O75462;M0QZL6	CRLF1_HUMAN	Cytokine receptor-like factor 1	8.0
CRMP1	0.617258935381376	0.0002064375183293	Q14194	Q14194	DPYL1_HUMAN	Dihydropyrimidinase-related protein 1	8.0
CRTC1	0.633258935393535	0.0417849272593012	Q6UUV9	Q6UUV9;M0QX46	CRTC1_HUMAN	CREB-regulated transcription coactivator 1	8.0
CSNK1E	0.877383935361806	0.0001616925763137	P49674	P48730;P49674;B0QY34;B0QY36;H0Y645;H7BYT1;H0Y2N6;A0A669KBC0;J3QQI9;B0QY35	KC1E_HUMAN	Casein kinase I isoform epsilon	8.0
CSRNP1	-8.881784197001249e-16	1.0	Q96S65	Q96S65	CSRN1_HUMAN	Cysteine/serine-rich nuclear protein 1	8.0
CST1	-4.44089209850063e-16	0.999999999999999	P01037	P01037	CYTN_HUMAN	Cystatin-SN	8.0
CTF1	-11.3478745080622	6.52492450852196e-10	Q16619	Q16619	CTF1_HUMAN	Cardiotrophin-1	8.0
CTNND2	-0.177466064533547	0.464322253357041	Q9UQB3	Q9UQB3;E9PHB5;B4DRK2;E7EPC8	CTND2_HUMAN	Catenin delta-2	8.0
CTPS2	0.943608935421828	4.02446971243263e-07	Q9NRF8	Q9NRF8	PYRG2_HUMAN	CTP synthase 2	8.0
CTSZ	-0.509091064582925	0.0054892354033075	Q9UBR2	Q9UBR2	CATZ_HUMAN	Cathepsin Z	8.0
CUTC	-0.352391064297169	0.0927376616039425	Q9NTM9	Q9NTM9;Q5TCZ7;A0A0B4J226	CUTC_HUMAN	Copper homeostasis protein cutC homolog	8.0
