	wt_d1._vs_TET3KO_d1._diff	wt_d1._vs_TET3KO_d1._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description	cluster
ACP1	1.73180451458838	2.95620452112754e-05	P24666	P24666;G5E9R5	PPAC_HUMAN	Low molecular weight phosphotyrosine protein phosphatase	8.0
ACP2	-0.579370485449402	0.0074341048031067	P11117	P11117;E9PQY3;E9PHY0;A0A5F9ZHR7;B7Z6U3;A0A5F9ZH40;A0A5F9ZH82;B7Z7D2;A0A5F9ZI20	PPAL_HUMAN	Lysosomal acid phosphatase	8.0
ACSL1	0.687029514595444	0.0049836760537939	P33121	P33121;E7EPM6;B7Z3Z9;D6RER0;H0Y9Z9	ACSL1_HUMAN	Long-chain-fatty-acid--CoA ligase 1	8.0
ACSS2	18.7594821668076	7.72220192773157e-26	Q9NR19	Q9NR19;F8WDJ9;B4DEH9;C9IYL0;C9J7L5;C9JXD9;F8WCJ4;C9JY31	ACSA_HUMAN	"""Acetyl-coenzyme A synthetase, cytoplasmic"""	8.0
ACTN4	-0.356095485546881	0.0121663264256178	H7C144	H7C144	H7C144_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.321279514300326	0.154599166943095	K7EJH8	K7EJH8	K7EJH8_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.286579514526881	0.0047793832546197	O43707	O43707;H7C144;F5GXS2	ACTN4_HUMAN	Alpha-actinin-4	8.0
ADCY3	0.0809966555389749	0.978504565513219	O60266	O60266;A0A0A0MSC1;H7C1A6;U3KQ91;C9JLX3	ADCY3_HUMAN	Adenylate cyclase type 3	8.0
ADD3	-0.189495485426072	0.179056761116733	Q9UEY8	Q9UEY8	ADDG_HUMAN	Gamma-adducin	8.0
ADGRG2	0.0	1.0	Q8IZP9	Q8IZP9	AGRG2_HUMAN	Adhesion G-protein coupled receptor G2	8.0
ADH5	0.876604514404967	0.0002888842828828	P11766	P11766;H0YAG8	ADHX_HUMAN	Alcohol dehydrogenase class-3	8.0
ADI1	-1.04032048560459	0.0001088715499652	Q9BV57	Q9BV57;A0A0G2JQN5	MTND_HUMAN	"""1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"""	8.0
ADSS2	0.0304045144937142	0.856910648416281	P30520	P30520	PURA2_HUMAN	Adenylosuccinate synthetase isozyme 2	8.0
AFAP1	0.147479514464877	0.437361128646084	Q8N556	Q8N556	AFAP1_HUMAN	Actin filament-associated protein 1	8.0
AGAP3	-0.241545485668297	0.195235958153163	Q96P47	Q96P47;H7C4F1;E7ESL9;C9J975	AGAP3_HUMAN	"""Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3"""	8.0
AGFG1	1.5317295142399	5.67399106116481e-05	P52594	P52594;C9J2I0;B8ZZY2	AGFG1_HUMAN	Arf-GAP domain and FG repeat-containing protein 1	8.0
AHCY	0.426054514431691	0.0156446533477058	P23526	P23526	SAHH_HUMAN	Adenosylhomocysteinase	8.0
AKAP11	-11.8821109429702	7.834881120777701e-10	Q9UKA4	Q9UKA4	AKA11_HUMAN	A-kinase anchor protein 11	8.0
AKAP7	3.5527136788005e-15	0.999999999999999	Q9P0M2	Q9P0M2;O43687;J3KN37	AKA7G_HUMAN	A-kinase anchor protein 7 isoform gamma	8.0
AKAP8L	0.71592951443467	0.0003454927240481	Q9ULX6	Q9ULX6;M0R010;M0QYT7;M0R1Y5;V9GZ50	AKP8L_HUMAN	A-kinase anchor protein 8-like	8.0
AKT1	-0.168345485455877	0.389657164156441	P31749	P31749	AKT1_HUMAN	RAC-alpha serine/threonine-protein kinase	8.0
ALAD	-0.484695485383853	0.0096324058071145	P13716	P13716	HEM2_HUMAN	Delta-aminolevulinic acid dehydratase	8.0
ALKBH5	-0.257495485537923	0.127157636515472	Q6P6C2	Q6P6C2	ALKB5_HUMAN	RNA demethylase ALKBH5	8.0
AMDHD2	-0.899395485475782	4.0732320017899e-06	Q9Y303	Q9Y303;H3BSV9;A0A3B3IU33;H3BTZ6;H3BT49;H3BSD5	NAGA_HUMAN	N-acetylglucosamine-6-phosphate deacetylase	8.0
AMER2	8.881784197001249e-16	1.0	Q8N7J2	Q8N7J2	AMER2_HUMAN	APC membrane recruitment protein 2	8.0
ANGPTL2	-0.325620485488376	0.0934527164785835	Q9UKU9	Q9UKU9	ANGL2_HUMAN	Angiopoietin-related protein 2	8.0
ANXA4	-0.316170485385015	0.0456634742486006	P09525	P09525;B4E1S2;Q6P452	ANXA4_HUMAN	Annexin A4	8.0
ANXA5	0.698454514530098	8.43311380088357e-05	P08758	P08758;D6RBL5;D6RBE9	ANXA5_HUMAN	Annexin A5	8.0
AP3B2	0.045479514541352	0.867096125811182	Q13367	Q13367;A0A5F9UJV3;A0A590UK04;A0A2R8Y2A8;A0A590UJE5	AP3B2_HUMAN	AP-3 complex subunit beta-2	8.0
APBB2	0.802557055859879	0.0405344383823999	Q92870	Q92870;D6RDY3;H0YAJ5;D6RB55;D6RB00;G5E9Y1	APBB2_HUMAN	Amyloid-beta A4 precursor protein-binding family B member 2	8.0
APIP	0.482104514600543	0.0715005748921611	Q96GX9	Q96GX9	MTNB_HUMAN	Methylthioribulose-1-phosphate dehydratase	8.0
APOA1	-8.881784197001249e-16	1.0	P02647	P02647;F8W696	APOA1_HUMAN	Apolipoprotein A-I	8.0
APOOL	0.559629514616756	0.0228101798000469	Q6UXV4	Q6UXV4;A0A087WYF7	MIC27_HUMAN	MICOS complex subunit MIC27	8.0
ARFGAP3	-0.760320485380021	0.0007915370009304	Q9NP61	Q9NP61;H0Y6A0	ARFG3_HUMAN	ADP-ribosylation factor GTPase-activating protein 3	8.0
ARHGAP32	1.81988693159732	2.60078651230765e-05	A7KAX9	A7KAX9	RHG32_HUMAN	Rho GTPase-activating protein 32	8.0
ARHGAP9	-0.290245485362657	0.361735074603695	Q9BRR9	Q9BRR9;R4GN15	RHG09_HUMAN	Rho GTPase-activating protein 9	8.0
ARHGEF18	-0.199570485565399	0.323144266396631	Q6ZSZ5	Q6ZSZ5;A0A087WZG4;M0QZS0;A0A590UK10;A0A3B3IPE9	ARHGI_HUMAN	Rho guanine nucleotide exchange factor 18	8.0
ARHGEF40	-0.529645485290608	0.0006970932241345	Q8TER5	Q8TER5	ARH40_HUMAN	Rho guanine nucleotide exchange factor 40	8.0
ARID2	0.17515451432913	0.297488097810607	Q68CP9	Q68CP9;F8VWP4;F8W108;F8WCU9	ARID2_HUMAN	AT-rich interactive domain-containing protein 2	8.0
ARMCX3	0.545679514535873	0.0031423790606784	Q9UH62	Q9UH62;H3BV87	ARMX3_HUMAN	Armadillo repeat-containing X-linked protein 3	8.0
ARPC5L	1.16960451447857	0.0005672533778045	Q9BPX5	Q9BPX5	ARP5L_HUMAN	Actin-related protein 2/3 complex subunit 5-like protein	8.0
ARRB2	-0.0385954857446791	0.81680699497504	P32121	P32121;K7ENA6;I3L412	ARRB2_HUMAN	Beta-arrestin-2	8.0
ARSA	-0.105020485482171	0.611205680451446	P15289	P15289;A0A0C4DFZ2	ARSA_HUMAN	Arylsulfatase A	8.0
AS3MT	-0.522095485365405	0.01267004166285	Q9HBK9	Q9HBK9;A0A087WVD4	AS3MT_HUMAN	Arsenite methyltransferase	8.0
ASAH1	0.855279514443129	1.65597127568631e-05	Q13510	Q13510;A0A1B0GW68;A0A1B0GTZ5;A0A1B0GUG1;A0A1B0GUA4;A0A1B0GUE3;A0A1B0GUH5;E7EMM4;A0A1B0GTM3;A0A1B0GTP7;A0A1B0GUW4;A0A1B0GV06	ASAH1_HUMAN	Acid ceramidase	8.0
ASAP2	11.5327708859159	2.77794139306314e-06	O43150	O43150	ASAP2_HUMAN	"""Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2"""	8.0
ASPSCR1	-0.419020485497832	0.002653422601903	Q9BZE9	Q9BZE9;J3KRF7;J3KRY8	ASPC1_HUMAN	Tether containing UBX domain for GLUT4	8.0
ATAD2B	-0.242420485545402	0.120007767509661	Q9ULI0	Q9ULI0;C9JG15	ATD2B_HUMAN	ATPase family AAA domain-containing protein 2B	8.0
ATAT1	0.178304514465328	0.435867745097654	Q5SQI0	Q5SQI0	ATAT_HUMAN	Alpha-tubulin N-acetyltransferase 1	8.0
ATF3	3.24974098968175	0.0683624200730037	P18847	P18847;Q5VTZ4;A0A0A0MRJ2	ATF3_HUMAN	Cyclic AMP-dependent transcription factor ATF-3	8.0
ATIC	0.481804514500595	0.0005815561652522	P31939	P31939;H7C1S2	PUR9_HUMAN	Bifunctional purine biosynthesis protein ATIC	8.0
ATP1A2	17.4354571669571	3.01704000733125e-13	P50993	P50993;H0Y7C1;B1AKY9	AT1A2_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-2	8.0
ATP1A3	0.22437951458852	0.303041022897223	P13637	P13637;M0R116;A0A0A0MT26;M0QXF2;A0A2R8YEY8	AT1A3_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-3	8.0
ATXN3	-0.762695485375826	1.49971058519202e-05	P54252	P54252;G3V328;D3VVH9;G3V3T0;F5H211;A0A087X1A8;G3V4F5;A0A2R8Y3X7;C9JQV6;G3V3R7;G3V390;G3V4F4;S4R399;A0A087WXY4;G3V5H3	ATX3_HUMAN	Ataxin-3	8.0
BAIAP2L2	-0.256102800633152	0.940051039134994	Q6UXY1	Q6UXY1;B0QYF0	BI2L2_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 2	8.0
BANP	-0.779120485573348	5.46200380510281e-05	Q8N9N5	Q8N9N5	BANP_HUMAN	Protein BANP	8.0
BASP1	0.440629514335249	0.0294726762073897	P80723	P80723	BASP1_HUMAN	Brain acid soluble protein 1	8.0
BBS2	-4.07470463006277	0.231800164237253	Q9BXC9	Q9BXC9;H3BRL0;J3QLW0	BBS2_HUMAN	Bardet-Biedl syndrome 2 protein	8.0
BCAR3	-3.95608065548268	0.185323975546687	O75815	O75815	BCAR3_HUMAN	Breast cancer anti-estrogen resistance protein 3	8.0
BCAT1	0.649604514420112	3.48113043288342e-05	P54687	P54687	BCAT1_HUMAN	"""Branched-chain-amino-acid aminotransferase, cytosolic"""	8.0
BCAT2	0.39615451432617	0.0394849121339826	O15382	O15382;M0QZP4;M0QXF9;M0QZ10;B3KSI3	BCAT2_HUMAN	"""Branched-chain-amino-acid aminotransferase, mitochondrial"""	8.0
BCLAF3	-1.84980279322673	4.43185120743377e-06	A2AJT9	A2AJT9	BCLA3_HUMAN	BCLAF1 and THRAP3 family member 3	8.0
BCS1L	-0.429545485466253	0.0965897485088252	Q9Y276	Q9Y276;C9J1S9;C9J8G3	BCS1_HUMAN	Mitochondrial chaperone BCS1	8.0
BHMT	-0.321895485638152	0.181773075346679	Q93088	Q93088;E5RJH0	BHMT1_HUMAN	Betaine--homocysteine S-methyltransferase 1	8.0
BICD1	-0.209795485302521	0.221676608121892	Q96G01	Q96G01;A8MVZ6	BICD1_HUMAN	Protein bicaudal D homolog 1	8.0
BID	-0.636320485612828	0.0135600736743236	P55957	P55957	BID_HUMAN	BH3-interacting domain death agonist	8.0
BLVRB	0.730654514703062	0.0004878367815653	P30043	P30043;M0R192;A0A2R8YEP4;A0A2R8Y7Y9;M0QZL1	BLVRB_HUMAN	Flavin reductase (NADPH)	8.0
BOLA2	-0.131770485484324	0.502728306002765	Q9H3K6	Q9H3K6;A0A087WZT3	BOLA2_HUMAN	BolA-like protein 2	8.0
BORCS7	-0.629020485335573	0.0303435208003787	Q96B45	Q96B45;A0A0B4J1R7	BORC7_HUMAN	BLOC-1-related complex subunit 7	8.0
BRAP	-0.488295485428125	0.0006547188076575	Q7Z569	Q7Z569;J3KNN7	BRAP_HUMAN	BRCA1-associated protein	8.0
BRD2	-0.125345485408065	0.362427436602153	P25440	P25440;A0A0G2JK44;H0Y6K2;A0A140T9E9;A0A0G2JHN8;A0A140T9I1	BRD2_HUMAN	Bromodomain-containing protein 2	8.0
BRF1	-1.76045466875742	0.0008192191811251	Q92994	Q92994	TF3B_HUMAN	Transcription factor IIIB 90 kDa subunit	8.0
BRI3BP	-0.346720485590843	0.852063802392044	Q8WY22	Q8WY22;A0A5F9ZHY7	BRI3B_HUMAN	BRI3-binding protein	8.0
BRMS1	-4.22894269894625	0.157781437680182	Q9HCU9	Q9HCU9;E9PJF5;G5E9I4;E9PPD1;H0YCF7	BRMS1_HUMAN	Breast cancer metastasis-suppressor 1	8.0
BRPF1	12.4868074991882	8.37203272760499e-09	P55201	P55201;A0A5F9ZHW9;A0A5F9ZHX4;A0A5F9ZH11	BRPF1_HUMAN	Peregrin	8.0
BRWD1	-0.752370485250353	0.0002098881844725	Q9NSI6	Q9NSI6;H0Y463;H7BZR9	BRWD1_HUMAN	Bromodomain and WD repeat-containing protein 1	8.0
BTBD10	-1.4399911906532	0.0003119247317932	Q9BSF8	Q9BSF8;E9PKU9;B7Z503	BTBDA_HUMAN	BTB/POZ domain-containing protein 10	8.0
BTBD11	12.5236791685689	4.09623032216729e-09	A6QL63	A6QL63	BTBDB_HUMAN	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	8.0
BTBD2	-1.66595141315833	0.0001123283276002	Q9BX70	Q9H0C5;Q9BX70;K7ENV9;A0A087WXN3	BTBD2_HUMAN	BTB/POZ domain-containing protein 2	8.0
BTD	15.6000129322977	8.81027508537599e-05	P43251	P43251;C9JSN9;A0A5F9ZH57;A0A5F9ZHF5;A0A2R8Y5J9;A0A5F9ZHE9;A0A5F9ZH97;A0A5F9ZHR1;A0A5F9ZH15;A0A5F9ZH80	BTD_HUMAN	Biotinidase	8.0
C11orf68	-0.704870485465978	0.0002219517668029	Q9H3H3	Q9H3H3	CK068_HUMAN	UPF0696 protein C11orf68	8.0
C19orf12	-0.810520485767107	0.0006024339331375	Q9NSK7	Q9NSK7;F8W6J3;K7EPS8	CS012_HUMAN	Protein C19orf12	8.0
C1GALT1	0.459204514509395	0.397573756402459	Q9NS00	Q9NS00	C1GLT_HUMAN	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	8.0
C1QTNF4	2.2204460492503099e-16	1.0	Q9BXJ3	Q9BXJ3	C1QT4_HUMAN	Complement C1q tumor necrosis factor-related protein 4	8.0
C1orf122	-0.253045485632505	0.890096221829041	Q6ZSJ8	Q6ZSJ8	CA122_HUMAN	Uncharacterized protein C1orf122	8.0
C2CD4C	-0.671345485687631	0.0029283568204541	Q8TF44	Q8TF44	C2C4C_HUMAN	C2 calcium-dependent domain-containing protein 4C	8.0
CACNA1C	-0.0668704855638254	0.974567420036725	Q13936	Q13936;A0A087WUX4;F5H522;E9PDI6;A0A0A0MSA1;A0A0A0MR67;F5GY28	CAC1C_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1C	8.0
CAMSAP2	-0.299870485656484	0.0573420962636938	Q08AD1	Q08AD1	CAMP2_HUMAN	Calmodulin-regulated spectrin-associated protein 2	8.0
CAP1	1.06132951413522	1.28155840847465e-05	Q01518	Q01518	CAP1_HUMAN	Adenylyl cyclase-associated protein 1	8.0
CARMIL1	0.129354514472094	0.66566705044095	Q5VZK9	Q5VZK9;A0A0U1RQQ1	CARL1_HUMAN	F-actin-uncapping protein LRRC16A	8.0
CBLB	-0.0846204854974459	0.675603057068668	Q13191	Q13191	CBLB_HUMAN	E3 ubiquitin-protein ligase CBL-B	8.0
CBR1	-0.27804548572492	0.0267166133345766	P16152	P16152	CBR1_HUMAN	Carbonyl reductase [NADPH] 1	8.0
CBX1	0.53467951435178	0.331287097155955	P83916	P83916;B5MD17;J3KS05	CBX1_HUMAN	Chromobox protein homolog 1	8.0
CCDC120	12.125991872259	0.0001764832535276	Q96HB5	Q96HB5	CC120_HUMAN	Coiled-coil domain-containing protein 120	8.0
CCDC22	-0.413545485776226	0.0149164219843167	O60826	O60826	CCD22_HUMAN	Coiled-coil domain-containing protein 22	8.0
CCDC50	0.0261545144511466	0.921273043127437	Q8IVM0	Q8IVM0	CCD50_HUMAN	Coiled-coil domain-containing protein 50	8.0
CCDC82	11.5952015116929	7.899220462426741e-10	Q8N4S0	Q8N4S0;A0A2R8YE98;A0A2R8Y7C3	CCD82_HUMAN	Coiled-coil domain-containing protein 82	8.0
CCNL1	-0.471370485714623	0.0302446517451533	Q9UK58	Q9UK58	CCNL1_HUMAN	Cyclin-L1	8.0
CCNY	0.320379514549682	0.260983491406374	Q8ND76	Q8N7R7;Q8ND76;H7C0P7	CCNY_HUMAN	Cyclin-Y	8.0
CCPG1	1.33226762955019e-15	1.0	Q9ULG6	Q9ULG6;H3BNE2	CCPG1_HUMAN	Cell cycle progression protein 1	8.0
CCSMST1	-0.158822846138527	0.945373267942925	Q4G0I0	Q4G0I0	CSMT1_HUMAN	Protein CCSMST1	8.0
CD47	0.132254514715246	0.681429448826699	Q08722	Q08722;A0A2R8Y484	CD47_HUMAN	Leukocyte surface antigen CD47	8.0
CDA	2.2204460492503099e-16	1.0	P32320	P32320	CDD_HUMAN	Cytidine deaminase	8.0
CDC16	0.554254514493575	0.288138530156606	Q13042	Q13042;A0A3B3ISD2;Q5T8C6	CDC16_HUMAN	Cell division cycle protein 16 homolog	8.0
CDC42	1.11335451446575	0.0004049572990731	P60953	P60953	CDC42_HUMAN	Cell division control protein 42 homolog	8.0
CDC42EP3	-16.266245388053	8.842825541211e-09	Q9UKI2	Q9UKI2;C9JEZ4	BORG2_HUMAN	Cdc42 effector protein 3	8.0
CDCA5	-0.268970485338954	0.371565204151238	Q96FF9	Q96FF9;B5MBX0	CDCA5_HUMAN	Sororin	8.0
CDK4	-0.677895485502081	0.0389557658008991	P11802	P11802;F8W1L8;F8VWX7;F8VTV8;Q96BE9;F8VYH9	CDK4_HUMAN	Cyclin-dependent kinase 4	8.0
CDK6	-0.025995485545856	0.916652652735894	Q00534	Q00534	CDK6_HUMAN	Cyclin-dependent kinase 6	8.0
CDKN1C	-0.317820485486102	0.32986591588973	P49918	P49918;A0A0G2JPX0;A0A0G2JH30	CDN1C_HUMAN	Cyclin-dependent kinase inhibitor 1C	8.0
CDKN2B	11.7149112825865	7.67253252217328e-05	P42772	P42772	CDN2B_HUMAN	Cyclin-dependent kinase 4 inhibitor B	8.0
CELSR2	-0.399095485490101	0.0301923659174962	Q9HCU4	Q9HCU4	CELR2_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 2	8.0
CELSR3	0.433349276475823	0.154001123624692	Q9NYQ7	Q9NYQ7	CELR3_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 3	8.0
CEP131	0.0516795146242295	0.786808321175914	Q9UPN4	Q9UPN4;I3L2J8	CP131_HUMAN	Centrosomal protein of 131 kDa	8.0
CEP250	-0.689670485410673	0.0057312670982306	Q9BV73	Q9BV73	CP250_HUMAN	Centrosome-associated protein CEP250	8.0
CERS1	0.0	1.0	P27544	P27544	CERS1_HUMAN	Ceramide synthase 1	8.0
CFAP298	0.827504514360065	0.0423674246706913	P57076	P57076;A0A5F9ZHZ7;C9J818;A0A669KBI0;Q9NX33;A0A669KAW9;D3DSE6;C9JX57;A0A669KAZ0;A0A669KAY3;A0A669KAW7	CF298_HUMAN	Cilia- and flagella-associated protein 298	8.0
CFAP36	-4.28788065553113	0.314368194127471	Q96G28	Q96G28;B5MD16;B5MC35;B5MCA1	CFA36_HUMAN	Cilia- and flagella-associated protein 36	8.0
CHD3	-0.0256704856061525	0.909767185231509	Q12873	Q12873	CHD3_HUMAN	Chromodomain-helicase-DNA-binding protein 3	8.0
CHD7	-0.114045485521821	0.275151099561198	Q9P2D1	Q9P2D1	CHD7_HUMAN	Chromodomain-helicase-DNA-binding protein 7	8.0
CHEK1	0.437029514486845	0.181992091728969	O14757	O14757;E7EPP6	CHK1_HUMAN	Serine/threonine-protein kinase Chk1	8.0
CHFR	-0.642720485297303	0.0001364961296027	Q96EP1	Q96EP1;A0A096P6K8	CHFR_HUMAN	E3 ubiquitin-protein ligase CHFR	8.0
CHN1	-0.33569548570858	0.0616405205625129	P15882	P15882;A0A494C0C9;C9J3V9;A0A494C1R0;C9J3G1;C9JR98;A0A494C047;B8ZZ96;A0A494C1M7;F8W6K2	CHIN_HUMAN	N-chimaerin	8.0
CHORDC1	0.211554514426197	0.29640025569344	Q9UHD1	Q9UHD1;E9PHZ2	CHRD1_HUMAN	Cysteine and histidine-rich domain-containing protein 1	8.0
CLK3	-0.464645485555849	0.018789041052986	P49761	P49761;H3BQG1;H3BUL5;H3BVF8	CLK3_HUMAN	Dual specificity protein kinase CLK3	8.0
CLMP	11.2709207719216	8.31381706720048e-05	Q9H6B4	Q9H6B4	CLMP_HUMAN	CXADR-like membrane protein	8.0
CLYBL	12.8865275367854	1.29232536915291e-06	Q8N0X4	Q8N0X4;Q5JVC2;Q5JVC1	CLYBL_HUMAN	"""Citramalyl-CoA lyase, mitochondrial"""	8.0
CMC2	1.33442668450655	0.427568758524692	Q9NRP2	Q9NRP2;H3BPP2	COXM2_HUMAN	COX assembly mitochondrial protein 2 homolog	8.0
CNN2	0.344579514237548	0.199853918079115	Q99439	Q99439;B4DUT8;B4DDF4;A0A087X271;K7ES69;H3BVI6	CNN2_HUMAN	Calponin-2	8.0
COBLL1	11.0707854069061	0.0001246505378895	Q53SF7	Q53SF7;A0A0D9SG04;H7C1G2;A0A0X1KG75;A0A590PXD8;A0A0B4J1Z0	COBL1_HUMAN	Cordon-bleu protein-like 1	8.0
COL15A1	-0.773028152750925	0.761133224241447	P39059	P39059;A0A087X0K0	COFA1_HUMAN	Collagen alpha-1(XV) chain	8.0
COL1A1	-0.24917048562331	0.894219191163222	P02452	P02452	CO1A1_HUMAN	Collagen alpha-1(I) chain	8.0
COL5A1	-1.27062048535126	0.0017750185289066	P20908	P20908	CO5A1_HUMAN	Collagen alpha-1(V) chain	8.0
COL5A2	13.484917308938	2.74187675887259e-07	P05997	P05997;A0A087WYX9	CO5A2_HUMAN	Collagen alpha-2(V) chain	8.0
COMMD10	17.6444877969062	1.02724312584926e-28	Q9Y6G5	Q9Y6G5;H0Y9N4;D6RJ90	COMDA_HUMAN	COMM domain-containing protein 10	8.0
CORO7	-0.335920485466353	0.0780721999836574	P57737	P57737;A0A0A6YYL4	CORO7_HUMAN	Coronin-7	8.0
COTL1	1.28992951423616	2.58212499243761e-06	Q14019	Q14019;H3BT58	COTL1_HUMAN	Coactosin-like protein	8.0
COX20	0.235463464270055	0.870852395013766	Q5RI15	Q5RI15	COX20_HUMAN	"""Cytochrome c oxidase assembly protein COX20, mitochondrial"""	8.0
COX5B	2.48512764361179	0.0001727271575107	P10606	P10606	COX5B_HUMAN	"""Cytochrome c oxidase subunit 5B, mitochondrial"""	8.0
CPNE1	-0.327445485738824	0.025749038755554	Q99829	Q99829;Q5JX59;E7ENH5;Q5JX58;Q5JX60;Q5JX55;F2Z2V0;A6PVH9;Q5JX56;B0QZ18;Q5JX44	CPNE1_HUMAN	Copine-1	8.0
CPQ	-0.727145485427755	0.0071153434038064	Q9Y646	Q9Y646;E5RH35;E5RJA8;E5RJP8;E5RJZ7	CBPQ_HUMAN	Carboxypeptidase Q	8.0
CPSF6	0.591979514519426	0.0089140353257753	Q16630	Q16630;F8WJN3	CPSF6_HUMAN	Cleavage and polyadenylation specificity factor subunit 6	8.0
CPT1C	11.3207166691797	3.23823477683695e-08	Q8TCG5	Q8TCG5;M0QZ13	CPT1C_HUMAN	"""Carnitine O-palmitoyltransferase 1, brain isoform"""	8.0
CREB1	1.19384443077252	0.474074209810898	P16220	P18846;P16220;G5E998;E9PAR2	CREB1_HUMAN	Cyclic AMP-responsive element-binding protein 1	8.0
CREBBP	-0.816670485716454	0.0002267788623285	Q92793	Q92793;I3L466	CBP_HUMAN	CREB-binding protein	8.0
CRK	-0.060695485444942	0.750992985305052	P46108	P46108	CRK_HUMAN	Adapter molecule crk	8.0
CRKL	-0.199370485836983	0.223580822035874	P46109	P46109	CRKL_HUMAN	Crk-like protein	8.0
CRLF1	-14.3026307855037	6.7492034107937e-06	O75462	O75462;M0QZL6	CRLF1_HUMAN	Cytokine receptor-like factor 1	8.0
CRMP1	0.445454514526475	0.0055627639603913	Q14194	Q14194	DPYL1_HUMAN	Dihydropyrimidinase-related protein 1	8.0
CRTC1	1.16779517363767	0.0003499491182475	Q6UUV9	Q6UUV9;M0QX46	CRTC1_HUMAN	CREB-regulated transcription coactivator 1	8.0
CSNK1E	0.857154514260714	0.000217883772596	P49674	P48730;P49674;B0QY34;B0QY36;H0Y645;H7BYT1;H0Y2N6;A0A669KBC0;J3QQI9;B0QY35	KC1E_HUMAN	Casein kinase I isoform epsilon	8.0
CSRNP1	13.0442305123111	6.95452891322224e-06	Q96S65	Q96S65	CSRN1_HUMAN	Cysteine/serine-rich nuclear protein 1	8.0
CST1	-4.44089209850063e-16	0.999999999999999	P01037	P01037	CYTN_HUMAN	Cystatin-SN	8.0
CTF1	-2.2204460492503099e-16	1.0	Q16619	Q16619	CTF1_HUMAN	Cardiotrophin-1	8.0
CTNND2	-0.256695485700174	0.291388595996858	Q9UQB3	Q9UQB3;E9PHB5;B4DRK2;E7EPC8	CTND2_HUMAN	Catenin delta-2	8.0
CTPS2	0.511354514560598	0.0024944580767476	Q9NRF8	Q9NRF8	PYRG2_HUMAN	CTP synthase 2	8.0
CTSZ	-0.525320485532827	0.004263558302961	Q9UBR2	Q9UBR2	CATZ_HUMAN	Cathepsin Z	8.0
CUTC	0.0211795146271427	0.918265338831583	Q9NTM9	Q9NTM9;Q5TCZ7;A0A0B4J226	CUTC_HUMAN	Copper homeostasis protein cutC homolog	8.0
CUX1	-0.328620485458476	0.0960601123984473	P39880	Q13948;P39880;A0A2R8Y852;A0A2R8YDI1	CUX1_HUMAN	Homeobox protein cut-like 1	8.0
