	wt_d2._vs_TET3KO_d2._diff	wt_d2._vs_TET3KO_d2._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description	cluster
ACTN4	-0.665847261569908	1.30749886682791e-05	H7C144	H7C144	H7C144_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.309377738001846	0.170115531487293	K7EJH8	K7EJH8	K7EJH8_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.183552738228094	0.0638094486564764	O43707	O43707;H7C144;F5GXS2	ACTN4_HUMAN	Alpha-actinin-4	8.0
ADCY3	-1.13461874442865	0.706068202119571	O60266	O60266;A0A0A0MSC1;H7C1A6;U3KQ91;C9JLX3	ADCY3_HUMAN	Adenylate cyclase type 3	8.0
ADD3	0.0890527379531711	0.524558071010784	Q9UEY8	Q9UEY8	ADDG_HUMAN	Gamma-adducin	8.0
ADGRG2	-4.44089209850063e-16	1.0	Q8IZP9	Q8IZP9	AGRG2_HUMAN	Adhesion G-protein coupled receptor G2	8.0
ADH5	0.992127737986969	5.57659172223134e-05	P11766	P11766;H0YAG8	ADHX_HUMAN	Alcohol dehydrogenase class-3	8.0
ADI1	-0.0544222617501546	0.825720439807384	Q9BV57	Q9BV57;A0A0G2JQN5	MTND_HUMAN	"""1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"""	8.0
ADSS2	0.434827738065398	0.0127067929564166	P30520	P30520	PURA2_HUMAN	Adenylosuccinate synthetase isozyme 2	8.0
AFAP1	0.281352738153913	0.141825416342805	Q8N556	Q8N556	AFAP1_HUMAN	Actin filament-associated protein 1	8.0
AGAP3	-0.256947261974311	0.168762429000832	Q96P47	Q96P47;H7C4F1;E7ESL9;C9J975	AGAP3_HUMAN	"""Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3"""	8.0
AGFG1	1.35585273816083	0.0002866812028666	P52594	P52594;C9J2I0;B8ZZY2	AGFG1_HUMAN	Arf-GAP domain and FG repeat-containing protein 1	8.0
AHCY	0.736352738230835	7.76779284237276e-05	P23526	P23526	SAHH_HUMAN	Adenosylhomocysteinase	8.0
AKAP11	1.77635683940025e-15	0.999999999999999	Q9UKA4	Q9UKA4	AKA11_HUMAN	A-kinase anchor protein 11	8.0
AKAP7	11.5413899161122	3.53528385042435e-06	Q9P0M2	Q9P0M2;O43687;J3KN37	AKA7G_HUMAN	A-kinase anchor protein 7 isoform gamma	8.0
AKAP8L	0.937127737968332	7.16555170479143e-06	Q9ULX6	Q9ULX6;M0R010;M0QYT7;M0R1Y5;V9GZ50	AKP8L_HUMAN	A-kinase anchor protein 8-like	8.0
AKT1	-0.260622261800073	0.185384204802164	P31749	P31749	AKT1_HUMAN	RAC-alpha serine/threonine-protein kinase	8.0
ALAD	-0.297422261741623	0.104185570346485	P13716	P13716	HEM2_HUMAN	Delta-aminolevulinic acid dehydratase	8.0
ALKBH5	-0.145422261841109	0.384859483791308	Q6P6C2	Q6P6C2	ALKB5_HUMAN	RNA demethylase ALKBH5	8.0
AMDHD2	-0.561997261739453	0.0020607065367854	Q9Y303	Q9Y303;H3BSV9;A0A3B3IU33;H3BTZ6;H3BT49;H3BSD5	NAGA_HUMAN	N-acetylglucosamine-6-phosphate deacetylase	8.0
AMER2	-4.44089209850063e-16	1.0	Q8N7J2	Q8N7J2	AMER2_HUMAN	APC membrane recruitment protein 2	8.0
ANGPTL2	-0.416222261843281	0.0336633311528201	Q9UKU9	Q9UKU9	ANGL2_HUMAN	Angiopoietin-related protein 2	8.0
ANXA4	-0.177772261679742	0.254055755448031	P09525	P09525;B4E1S2;Q6P452	ANXA4_HUMAN	Annexin A4	8.0
ANXA5	0.614652738074309	0.0004291911540489	P08758	P08758;D6RBL5;D6RBE9	ANXA5_HUMAN	Annexin A5	8.0
AP3B2	-0.170597261787695	0.530998406676659	Q13367	Q13367;A0A5F9UJV3;A0A590UK04;A0A2R8Y2A8;A0A590UJE5	AP3B2_HUMAN	AP-3 complex subunit beta-2	8.0
APBB2	0.711773308794683	0.0679556074467088	Q92870	Q92870;D6RDY3;H0YAJ5;D6RB55;D6RB00;G5E9Y1	APBB2_HUMAN	Amyloid-beta A4 precursor protein-binding family B member 2	8.0
APIP	0.820252738134705	0.0029586966826029	Q96GX9	Q96GX9	MTNB_HUMAN	Methylthioribulose-1-phosphate dehydratase	8.0
APOA1	2.2204460492503099e-16	1.0	P02647	P02647;F8W696	APOA1_HUMAN	Apolipoprotein A-I	8.0
APOOL	0.323077738060253	0.180489724765382	Q6UXV4	Q6UXV4;A0A087WYF7	MIC27_HUMAN	MICOS complex subunit MIC27	8.0
ARFGAP3	-1.0357722619425	1.24707537191205e-05	Q9NP61	Q9NP61;H0Y6A0	ARFG3_HUMAN	ADP-ribosylation factor GTPase-activating protein 3	8.0
ARHGAP32	0.0150777382051999	0.969279821745975	A7KAX9	A7KAX9	RHG32_HUMAN	Rho GTPase-activating protein 32	8.0
ARHGAP9	-0.448647261830502	0.16119375772648	Q9BRR9	Q9BRR9;R4GN15	RHG09_HUMAN	Rho GTPase-activating protein 9	8.0
ARHGEF18	-0.479422262000973	0.0205347832468	Q6ZSZ5	Q6ZSZ5;A0A087WZG4;M0QZS0;A0A590UK10;A0A3B3IPE9	ARHGI_HUMAN	Rho guanine nucleotide exchange factor 18	8.0
ARHGEF40	-0.96754726213322	3.13700887350975e-08	Q8TER5	Q8TER5	ARH40_HUMAN	Rho guanine nucleotide exchange factor 40	8.0
ARID2	0.229702738475357	0.173658451640242	Q68CP9	Q68CP9;F8VWP4;F8W108;F8WCU9	ARID2_HUMAN	AT-rich interactive domain-containing protein 2	8.0
ARMCX3	0.141652738075869	0.422554370555445	Q9UH62	Q9UH62;H3BV87	ARMX3_HUMAN	Armadillo repeat-containing X-linked protein 3	8.0
ARPC5L	1.46147773822867	3.02148016769373e-05	Q9BPX5	Q9BPX5	ARP5L_HUMAN	Actin-related protein 2/3 complex subunit 5-like protein	8.0
ARRB2	0.317577738159947	0.061447072164395	P32121	P32121;K7ENA6;I3L412	ARRB2_HUMAN	Beta-arrestin-2	8.0
ARSA	-0.304147261574268	0.145062483061875	P15289	P15289;A0A0C4DFZ2	ARSA_HUMAN	Arylsulfatase A	8.0
AS3MT	-0.136022262172286	0.502486126869752	Q9HBK9	Q9HBK9;A0A087WVD4	AS3MT_HUMAN	Arsenite methyltransferase	8.0
ASAH1	0.692977738369251	0.0003135913083983	Q13510	Q13510;A0A1B0GW68;A0A1B0GTZ5;A0A1B0GUG1;A0A1B0GUA4;A0A1B0GUE3;A0A1B0GUH5;E7EMM4;A0A1B0GTM3;A0A1B0GTP7;A0A1B0GUW4;A0A1B0GV06	ASAH1_HUMAN	Acid ceramidase	8.0
ASAP2	0.239583681160582	0.912146299487895	O43150	O43150	ASAP2_HUMAN	"""Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2"""	8.0
ASPSCR1	-0.199197261783549	0.13773600267629	Q9BZE9	Q9BZE9;J3KRF7;J3KRY8	ASPC1_HUMAN	Tether containing UBX domain for GLUT4	8.0
ATAD2B	-0.582647261963487	0.0004136355801528	Q9ULI0	Q9ULI0;C9JG15	ATD2B_HUMAN	ATPase family AAA domain-containing protein 2B	8.0
ATAT1	0.466552738283877	0.0454004983346624	Q5SQI0	Q5SQI0	ATAT_HUMAN	Alpha-tubulin N-acetyltransferase 1	8.0
ATF3	-8.881784197001249e-16	1.0	P18847	P18847;Q5VTZ4;A0A0A0MRJ2	ATF3_HUMAN	Cyclic AMP-dependent transcription factor ATF-3	8.0
ATIC	0.680727738158254	4.1576522336039e-06	P31939	P31939;H7C1S2	PUR9_HUMAN	Bifunctional purine biosynthesis protein ATIC	8.0
ATP1A2	0.665998351469003	0.701658264249278	P50993	P50993;H0Y7C1;B1AKY9	AT1A2_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-2	8.0
ATP1A3	-0.331497261889492	0.130689113407955	P13637	P13637;M0R116;A0A0A0MT26;M0QXF2;A0A2R8YEY8	AT1A3_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-3	8.0
ATXN3	-0.742822262007074	2.27914507634215e-05	P54252	P54252;G3V328;D3VVH9;G3V3T0;F5H211;A0A087X1A8;G3V4F5;A0A2R8Y3X7;C9JQV6;G3V3R7;G3V390;G3V4F4;S4R399;A0A087WXY4;G3V5H3	ATX3_HUMAN	Ataxin-3	8.0
BAIAP2L2	-0.384432716010259	0.910120958166408	Q6UXY1	Q6UXY1;B0QYF0	BI2L2_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 2	8.0
BANP	-0.778897261889611	5.48466810560618e-05	Q8N9N5	Q8N9N5	BANP_HUMAN	Protein BANP	8.0
BASP1	0.527452738172002	0.0099253048980713	P80723	P80723	BASP1_HUMAN	Brain acid soluble protein 1	8.0
BBS2	-8.881784197001249e-16	1.0	Q9BXC9	Q9BXC9;H3BRL0;J3QLW0	BBS2_HUMAN	Bardet-Biedl syndrome 2 protein	8.0
BCAR3	4.09215109475775	0.17094032813429	O75815	O75815	BCAR3_HUMAN	Breast cancer anti-estrogen resistance protein 3	8.0
BCAT1	1.42787773810556	3.14660429848612e-13	P54687	P54687	BCAT1_HUMAN	"""Branched-chain-amino-acid aminotransferase, cytosolic"""	8.0
BCAT2	0.294052737749666	0.122537805923213	O15382	O15382;M0QZP4;M0QXF9;M0QZ10;B3KSI3	BCAT2_HUMAN	"""Branched-chain-amino-acid aminotransferase, mitochondrial"""	8.0
BCLAF3	-1.34974218577485	0.0004280972690695	A2AJT9	A2AJT9	BCLA3_HUMAN	BCLAF1 and THRAP3 family member 3	8.0
BCS1L	-1.09824726175524	7.80332689794315e-05	Q9Y276	Q9Y276;C9J1S9;C9J8G3	BCS1_HUMAN	Mitochondrial chaperone BCS1	8.0
BHMT	-0.397272261719731	0.101052082783615	Q93088	Q93088;E5RJH0	BHMT1_HUMAN	Betaine--homocysteine S-methyltransferase 1	8.0
BICD1	0.143877737992042	0.399938413066281	Q96G01	Q96G01;A8MVZ6	BICD1_HUMAN	Protein bicaudal D homolog 1	8.0
BID	-0.609797261859935	0.017691371332724	P55957	P55957	BID_HUMAN	BH3-interacting domain death agonist	8.0
BLVRB	0.423277737912279	0.0348479444449033	P30043	P30043;M0R192;A0A2R8YEP4;A0A2R8Y7Y9;M0QZL1	BLVRB_HUMAN	Flavin reductase (NADPH)	8.0
BOLA2	0.256452738089131	0.195125899203327	Q9H3K6	Q9H3K6;A0A087WZT3	BOLA2_HUMAN	BolA-like protein 2	8.0
BORCS7	-0.540847261814012	0.0608968049352844	Q96B45	Q96B45;A0A0B4J1R7	BORC7_HUMAN	BLOC-1-related complex subunit 7	8.0
BRAP	-0.187397261790096	0.167244350575785	Q7Z569	Q7Z569;J3KNN7	BRAP_HUMAN	BRCA1-associated protein	8.0
BRD2	0.10767773823768	0.433447631620691	P25440	P25440;A0A0G2JK44;H0Y6K2;A0A140T9E9;A0A0G2JHN8;A0A140T9I1	BRD2_HUMAN	Bromodomain-containing protein 2	8.0
BRF1	-1.07082226177338	0.0345118422356762	Q92994	Q92994	TF3B_HUMAN	Transcription factor IIIB 90 kDa subunit	8.0
BRI3BP	0.709469078481998	0.702935364335816	Q8WY22	Q8WY22;A0A5F9ZHY7	BRI3B_HUMAN	BRI3-binding protein	8.0
BRMS1	4.31375041379863	0.149790448206875	Q9HCU9	Q9HCU9;E9PJF5;G5E9I4;E9PPD1;H0YCF7	BRMS1_HUMAN	Breast cancer metastasis-suppressor 1	8.0
BRPF1	-0.673155234889126	0.706705166954338	P55201	P55201;A0A5F9ZHW9;A0A5F9ZHX4;A0A5F9ZH11	BRPF1_HUMAN	Peregrin	8.0
BRWD1	-0.913872262010422	1.26759892204569e-05	Q9NSI6	Q9NSI6;H0Y463;H7BZR9	BRWD1_HUMAN	Bromodomain and WD repeat-containing protein 1	8.0
BTBD10	-0.880269485791722	0.0213332953064406	Q9BSF8	Q9BSF8;E9PKU9;B7Z503	BTBDA_HUMAN	BTB/POZ domain-containing protein 10	8.0
BTBD11	0.472954592675656	0.786026381412818	A6QL63	A6QL63	BTBDB_HUMAN	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	8.0
BTBD2	-0.921911611707692	0.0238346577228435	Q9BX70	Q9H0C5;Q9BX70;K7ENV9;A0A087WXN3	BTBD2_HUMAN	BTB/POZ domain-containing protein 2	8.0
BTD	4.010876094831	0.274745273725354	P43251	P43251;C9JSN9;A0A5F9ZH57;A0A5F9ZHF5;A0A2R8Y5J9;A0A5F9ZHE9;A0A5F9ZH97;A0A5F9ZHR1;A0A5F9ZH15;A0A5F9ZH80	BTD_HUMAN	Biotinidase	8.0
C11orf68	-0.553422261668313	0.0028916457895114	Q9H3H3	Q9H3H3	CK068_HUMAN	UPF0696 protein C11orf68	8.0
C19orf12	-1.01377226194803	3.23038387182515e-05	Q9NSK7	Q9NSK7;F8W6J3;K7EPS8	CS012_HUMAN	Protein C19orf12	8.0
C1GALT1	-0.480010237712747	0.376711376005511	Q9NS00	Q9NS00	C1GLT_HUMAN	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	8.0
C1QTNF4	0.0	1.0	Q9BXJ3	Q9BXJ3	C1QT4_HUMAN	Complement C1q tumor necrosis factor-related protein 4	8.0
C1orf122	0.0425544303288099	0.981458527772053	Q6ZSJ8	Q6ZSJ8	CA122_HUMAN	Uncharacterized protein C1orf122	8.0
C2CD4C	-1.23947226167591	5.72007639962154e-07	Q8TF44	Q8TF44	C2C4C_HUMAN	C2 calcium-dependent domain-containing protein 4C	8.0
CACNA1C	-0.236208162073535	0.910343945127766	Q13936	Q13936;A0A087WUX4;F5H522;E9PDI6;A0A0A0MSA1;A0A0A0MR67;F5GY28	CAC1C_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1C	8.0
CAMSAP2	-0.291222262213502	0.0646158655824512	Q08AD1	Q08AD1	CAMP2_HUMAN	Calmodulin-regulated spectrin-associated protein 2	8.0
CAP1	1.38115273813808	8.32922264737251e-08	Q01518	Q01518	CAP1_HUMAN	Adenylyl cyclase-associated protein 1	8.0
CARMIL1	-0.0407222617648735	0.891697834350843	Q5VZK9	Q5VZK9;A0A0U1RQQ1	CARL1_HUMAN	F-actin-uncapping protein LRRC16A	8.0
CBLB	-0.0106472618664881	0.957968321305525	Q13191	Q13191	CBLB_HUMAN	E3 ubiquitin-protein ligase CBL-B	8.0
CBR1	-0.225497261801216	0.0698049580471005	P16152	P16152	CBR1_HUMAN	Carbonyl reductase [NADPH] 1	8.0
CBX1	0.826652738104617	0.135834988148785	P83916	P83916;B5MD17;J3KS05	CBX1_HUMAN	Chromobox protein homolog 1	8.0
CCDC120	-0.266889478268816	0.928817047353708	Q96HB5	Q96HB5	CC120_HUMAN	Coiled-coil domain-containing protein 120	8.0
CCDC22	-0.515422261897371	0.0028476399427883	O60826	O60826	CCD22_HUMAN	Coiled-coil domain-containing protein 22	8.0
CCDC50	-0.125847261873343	0.634802921157044	Q8IVM0	Q8IVM0	CCD50_HUMAN	Coiled-coil domain-containing protein 50	8.0
CCDC82	0.325952738214482	0.829369780811685	Q8N4S0	Q8N4S0;A0A2R8YE98;A0A2R8Y7C3	CCD82_HUMAN	Coiled-coil domain-containing protein 82	8.0
CCNL1	-0.498597261834544	0.0222952280935144	Q9UK58	Q9UK58	CCNL1_HUMAN	Cyclin-L1	8.0
CCNY	-0.66692226183546	0.0220840184443017	Q8ND76	Q8N7R7;Q8ND76;H7C0P7	CCNY_HUMAN	Cyclin-Y	8.0
CCPG1	-4.44089209850063e-16	1.0	Q9ULG6	Q9ULG6;H3BNE2	CCPG1_HUMAN	Cell cycle progression protein 1	8.0
CCSMST1	-1.32537763616199	0.568150423494811	Q4G0I0	Q4G0I0	CSMT1_HUMAN	Protein CCSMST1	8.0
CD47	0.0012277379295611	0.996956575306975	Q08722	Q08722;A0A2R8Y484	CD47_HUMAN	Leukocyte surface antigen CD47	8.0
CDA	-4.44089209850063e-16	1.0	P32320	P32320	CDD_HUMAN	Cytidine deaminase	8.0
CDC16	0.735727738163099	0.160473883513272	Q13042	Q13042;A0A3B3ISD2;Q5T8C6	CDC16_HUMAN	Cell division cycle protein 16 homolog	8.0
CDC42	0.894602738209947	0.0036354943823888	P60953	P60953	CDC42_HUMAN	Cell division control protein 42 homolog	8.0
CDC42EP3	12.5013818653992	2.38030106163853e-06	Q9UKI2	Q9UKI2;C9JEZ4	BORG2_HUMAN	Cdc42 effector protein 3	8.0
CDCA5	-0.227072261879275	0.450068581754764	Q96FF9	Q96FF9;B5MBX0	CDCA5_HUMAN	Sororin	8.0
CDK4	-0.921672261491658	0.0058638851382488	P11802	P11802;F8W1L8;F8VWX7;F8VTV8;Q96BE9;F8VYH9	CDK4_HUMAN	Cyclin-dependent kinase 4	8.0
CDK6	0.011527738020817	0.962983517484361	Q00534	Q00534	CDK6_HUMAN	Cyclin-dependent kinase 6	8.0
CDKN1C	-0.550297262018823	0.0949033606485438	P49918	P49918;A0A0G2JPX0;A0A0G2JH30	CDN1C_HUMAN	Cyclin-dependent kinase inhibitor 1C	8.0
CDKN2B	0.30365495322855	0.910875810634936	P42772	P42772	CDN2B_HUMAN	Cyclin-dependent kinase 4 inhibitor B	8.0
CELSR2	-0.649922261960675	0.0006830268515736	Q9HCU4	Q9HCU4	CELR2_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 2	8.0
CELSR3	-0.625322261805046	0.0420290131213802	Q9NYQ7	Q9NYQ7	CELR3_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 3	8.0
CEP131	0.34210273821612	0.0782848485967828	Q9UPN4	Q9UPN4;I3L2J8	CP131_HUMAN	Centrosomal protein of 131 kDa	8.0
CEP250	-0.502197261888675	0.0402926816257974	Q9BV73	Q9BV73	CP250_HUMAN	Centrosome-associated protein CEP250	8.0
CERS1	-2.2204460492503099e-16	1.0	P27544	P27544	CERS1_HUMAN	Ceramide synthase 1	8.0
CFAP298	1.78255273847094	4.63430742654263e-05	P57076	P57076;A0A5F9ZHZ7;C9J818;A0A669KBI0;Q9NX33;A0A669KAW9;D3DSE6;C9JX57;A0A669KAZ0;A0A669KAY3;A0A669KAW7	CF298_HUMAN	Cilia- and flagella-associated protein 298	8.0
CFAP36	4.50900041382357	0.290344578921962	Q96G28	Q96G28;B5MD16;B5MC35;B5MCA1	CFA36_HUMAN	Cilia- and flagella-associated protein 36	8.0
CHD3	-0.460722262155322	0.0465698479391295	Q12873	Q12873	CHD3_HUMAN	Chromodomain-helicase-DNA-binding protein 3	8.0
CHD7	-0.140422261724559	0.180500132591707	Q9P2D1	Q9P2D1	CHD7_HUMAN	Chromodomain-helicase-DNA-binding protein 7	8.0
CHEK1	0.557177738114792	0.090751759363032	O14757	O14757;E7EPP6	CHK1_HUMAN	Serine/threonine-protein kinase Chk1	8.0
CHFR	-0.934122261978903	2.43560154743788e-07	Q96EP1	Q96EP1;A0A096P6K8	CHFR_HUMAN	E3 ubiquitin-protein ligase CHFR	8.0
CHN1	-0.56807226204219	0.0022124900855759	P15882	P15882;A0A494C0C9;C9J3V9;A0A494C1R0;C9J3G1;C9JR98;A0A494C047;B8ZZ96;A0A494C1M7;F8W6K2	CHIN_HUMAN	N-chimaerin	8.0
CHORDC1	0.839577738093357	0.0001243496963552	Q9UHD1	Q9UHD1;E9PHZ2	CHRD1_HUMAN	Cysteine and histidine-rich domain-containing protein 1	8.0
CLK3	-0.938222261744063	1.15361109794401e-05	P49761	P49761;H3BQG1;H3BUL5;H3BVF8	CLK3_HUMAN	Dual specificity protein kinase CLK3	8.0
CLMP	-3.6799607677224	0.165380910779525	Q9H6B4	Q9H6B4	CLMP_HUMAN	CXADR-like membrane protein	8.0
CLYBL	0.998047889235586	0.668508298504654	Q8N0X4	Q8N0X4;Q5JVC2;Q5JVC1	CLYBL_HUMAN	"""Citramalyl-CoA lyase, mitochondrial"""	8.0
CMC2	1.2742537280538	0.448562583450114	Q9NRP2	Q9NRP2;H3BPP2	COXM2_HUMAN	COX assembly mitochondrial protein 2 homolog	8.0
CNN2	1.27102773807479	1.72561339835063e-05	Q99439	Q99439;B4DUT8;B4DDF4;A0A087X271;K7ES69;H3BVI6	CNN2_HUMAN	Calponin-2	8.0
COBLL1	0.0	1.0	Q53SF7	Q53SF7;A0A0D9SG04;H7C1G2;A0A0X1KG75;A0A590PXD8;A0A0B4J1Z0	COBL1_HUMAN	Cordon-bleu protein-like 1	8.0
COL15A1	-12.5524390721478	9.84898266257845e-06	P39059	P39059;A0A087X0K0	COFA1_HUMAN	Collagen alpha-1(XV) chain	8.0
COL1A1	-0.626372261587804	0.738315188200769	P02452	P02452	CO1A1_HUMAN	Collagen alpha-1(I) chain	8.0
COL5A1	-1.32882226194247	0.0011397876930068	P20908	P20908	CO5A1_HUMAN	Collagen alpha-1(V) chain	8.0
COL5A2	5.3290705182007506e-15	0.999999999999998	P05997	P05997;A0A087WYX9	CO5A2_HUMAN	Collagen alpha-2(V) chain	8.0
COMMD10	0.242177738106204	0.729093679679783	Q9Y6G5	Q9Y6G5;H0Y9N4;D6RJ90	COMDA_HUMAN	COMM domain-containing protein 10	8.0
CORO7	-0.125447261832509	0.50431210163033	P57737	P57737;A0A0A6YYL4	CORO7_HUMAN	Coronin-7	8.0
COTL1	1.27627773819277	3.13185520956755e-06	Q14019	Q14019;H3BT58	COTL1_HUMAN	Coactosin-like protein	8.0
COX20	-0.523298527714303	0.718020308636985	Q5RI15	Q5RI15	COX20_HUMAN	"""Cytochrome c oxidase assembly protein COX20, mitochondrial"""	8.0
COX5B	1.57195273817457	0.0129460932893753	P10606	P10606	COX5B_HUMAN	"""Cytochrome c oxidase subunit 5B, mitochondrial"""	8.0
CPNE1	-0.0940222618683215	0.511432714144308	Q99829	Q99829;Q5JX59;E7ENH5;Q5JX58;Q5JX60;Q5JX55;F2Z2V0;A6PVH9;Q5JX56;B0QZ18;Q5JX44	CPNE1_HUMAN	Copine-1	8.0
CPQ	-0.998247261800728	0.0003439048667471	Q9Y646	Q9Y646;E5RH35;E5RJA8;E5RJP8;E5RJZ7	CBPQ_HUMAN	Carboxypeptidase Q	8.0
CPSF6	1.27750273833971	4.16152548775398e-07	Q16630	Q16630;F8WJN3	CPSF6_HUMAN	Cleavage and polyadenylation specificity factor subunit 6	8.0
CPT1C	-1.84766664405226	0.284678688679506	Q8TCG5	Q8TCG5;M0QZ13	CPT1C_HUMAN	"""Carnitine O-palmitoyltransferase 1, brain isoform"""	8.0
CREB1	2.20579789383535	0.188893178647475	P16220	P18846;P16220;G5E998;E9PAR2	CREB1_HUMAN	Cyclic AMP-responsive element-binding protein 1	8.0
CREBBP	-0.668347261878285	0.0020135935086511	Q92793	Q92793;I3L466	CBP_HUMAN	CREB-binding protein	8.0
CRK	0.437952738093109	0.0258200153291744	P46108	P46108	CRK_HUMAN	Adapter molecule crk	8.0
CRKL	0.278952738620422	0.091029536039408	P46109	P46109	CRKL_HUMAN	Crk-like protein	8.0
CRLF1	-2.56305234881666	0.367559919396248	O75462	O75462;M0QZL6	CRLF1_HUMAN	Cytokine receptor-like factor 1	8.0
CRMP1	0.758627738000623	1.02218112541026e-05	Q14194	Q14194	DPYL1_HUMAN	Dihydropyrimidinase-related protein 1	8.0
CRTC1	0.624452738103926	0.0445826653485887	Q6UUV9	Q6UUV9;M0QX46	CRTC1_HUMAN	CREB-regulated transcription coactivator 1	8.0
CSNK1E	1.01737773793535	1.92666492392054e-05	P49674	P48730;P49674;B0QY34;B0QY36;H0Y645;H7BYT1;H0Y2N6;A0A669KBC0;J3QQI9;B0QY35	KC1E_HUMAN	Casein kinase I isoform epsilon	8.0
CSRNP1	-3.99246489211558	0.127620456517914	Q96S65	Q96S65	CSRN1_HUMAN	Cysteine/serine-rich nuclear protein 1	8.0
CST1	4.44089209850063e-16	0.999999999999999	P01037	P01037	CYTN_HUMAN	Cystatin-SN	8.0
CTF1	-8.881784197001249e-16	1.0	Q16619	Q16619	CTF1_HUMAN	Cardiotrophin-1	8.0
CTNND2	-0.167672261831616	0.489199658001755	Q9UQB3	Q9UQB3;E9PHB5;B4DRK2;E7EPC8	CTND2_HUMAN	Catenin delta-2	8.0
CTPS2	0.485902738267647	0.00389290501734	Q9NRF8	Q9NRF8	PYRG2_HUMAN	CTP synthase 2	8.0
CTSZ	-0.750172261841918	8.9546285282523e-05	Q9UBR2	Q9UBR2	CATZ_HUMAN	Cathepsin Z	8.0
CUTC	-0.211022261891646	0.309287632866981	Q9NTM9	Q9NTM9;Q5TCZ7;A0A0B4J226	CUTC_HUMAN	Copper homeostasis protein cutC homolog	8.0
CUX1	-0.585397262241372	0.0040403774225969	P39880	Q13948;P39880;A0A2R8Y852;A0A2R8YDI1	CUX1_HUMAN	Homeobox protein cut-like 1	8.0
