	wt_d3._vs_TET3KO_d3._CI.L	wt_d3._vs_TET3KO_d3._CI.R	wt_d3._vs_TET3KO_d3._diff	wt_d3._vs_TET3KO_d3._p.adj	wt_d3._vs_TET3KO_d3._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description
AARS1	0.175913057271266	0.639843274305257	0.407878165788262	0.50886583013621	0.000929761416804	P49588	P49588	SYAC_HUMAN	"""Alanine--tRNA ligase, cytoplasmic"""
AARS2	-0.174044883837282	0.426301216125182	0.12612816614395	0.84707678085004	0.402055405083757	Q5JTZ9	Q5JTZ9	SYAM_HUMAN	"""Alanine--tRNA ligase, mitochondrial"""
AARSD1	-1.13987135196335	-0.480822316044458	-0.810346834003905	0.219066320903746	1.0382383155464e-05	Q9BTE6	Q9BTE6;C9J5N1;L7N2F4;K7EQ85	AASD1_HUMAN	Alanyl-tRNA editing protein Aarsd1
AASDH	-2.31708218359362	10.2836231833541	3.98327049988025	0.819496164731617	0.209554895841392	Q4L235	Q4L235;R4GNB1	ACSF4_HUMAN	Beta-alanine-activating enzyme
AASDHPPT	0.222061250637574	0.901295081023596	0.561678165830585	0.550837038719028	0.0017220455116927	Q9NRN7	Q9NRN7	ADPPT_HUMAN	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
AASS	0.811888407125981	1.76856792440265	1.29022816576432	0.152347251956778	2.05131386924214e-06	Q9UDR5	Q9UDR5;F8WAH1	AASS_HUMAN	"""Alpha-aminoadipic semialdehyde synthase, mitochondrial"""
AATF	-0.753153611393629	0.163909943297917	-0.294621834047856	0.817972209577856	0.202350957668244	Q9NY61	Q9NY61	AATF_HUMAN	Protein AATF
ABAT	0.947855622115471	1.94765071015202	1.44775316613374	0.111424801440004	5.20115858488425e-07	P80404	P80404;H3BNQ7;H3BRN4	GABT_HUMAN	"""4-aminobutyrate aminotransferase, mitochondrial"""
ABCA1	-2.87384434518099	3.95240067698315	0.539278165901084	0.872821724065463	0.751897528998732	O95477	O95477	ABCA1_HUMAN	Phospholipid-transporting ATPase ABCA1
ABCA2	15.2165056376955	16.1490291790415	15.6827674083685	1.4048045436610901e-14	9.51935231863941e-48	Q9BZC7	Q9BZC7;A0A087WXK5;J3QSS3;E9PGB2	ABCA2_HUMAN	ATP-binding cassette sub-family A member 2
ABCA3	-6.55348723459436	4.90089356624171	-0.826296834176329	0.873959414978317	0.77280925418914	Q99758	Q99758;H0Y3H2	ABCA3_HUMAN	ATP-binding cassette sub-family A member 3
ABCA4	-22.1807315136006	-12.8748082867786	-17.5277699001896	0.0192477252768523	1.22259643040028e-09	P78363	P78363;F6TT59	ABCA4_HUMAN	Retinal-specific phospholipid-transporting ATPase ABCA4
ABCA5	-2.83938875793017	-1.09381665774762	-1.9666027078389	0.298385416801571	4.09562361657736e-05	Q8WWZ7	Q8WWZ7;K7EMV2;K7EPM3;A0A075B778	ABCA5_HUMAN	ATP-binding cassette sub-family A member 5
ABCA9	12.9716035358415	19.3260114164068	16.1488074761242	0.0004166692444216	1.94315281197169e-13	Q8IUA7	Q8IUA7;H0Y4U7	ABCA9_HUMAN	ATP-binding cassette sub-family A member 9
ABCB10	-1.26364409738688	0.101650429009829	-0.580996834188525	0.78286990955419	0.0934171479041705	Q9NRK6	Q9NRK6	ABCBA_HUMAN	"""ATP-binding cassette sub-family B member 10, mitochondrial"""
ABCB6	-1.1155085831486	0.29206491559288	-0.411721833777861	0.826249537792985	0.245032617950932	Q9NP58	Q9NP58	ABCB6_HUMAN	"""ATP-binding cassette sub-family B member 6, mitochondrial"""
ABCB7	-0.579348428461545	0.560604760428243	-0.009371834016651	0.883701914834307	0.973740848190857	O75027	O75027;A0A590UJS8;A0A2R8Y473;A0A087WW65;B4DGL8;A0A5F9ZA98	ABCB7_HUMAN	"""ATP-binding cassette sub-family B member 7, mitochondrial"""
ABCB8	-0.421608495844727	0.767114827983993	0.172753166069633	0.860804737410567	0.561375806735403	Q9NUT2	Q9NUT2	MITOS_HUMAN	Mitochondrial potassium channel ATP-binding subunit
ABCC1	-0.614532747150662	0.201139079163817	-0.206696833993423	0.836638330648075	0.31299242847515	P33527	P33527;I3L4X2	MRP1_HUMAN	Multidrug resistance-associated protein 1
ABCC10	-1.98352685247041	-0.173716816152588	-1.0786218343115	0.704830705001764	0.0205329701964137	Q5T3U5	Q5T3U5;H0Y904	MRP7_HUMAN	Multidrug resistance-associated protein 7
ABCC4	-2.62964649646208	-0.899997171880873	-1.76482183417148	0.388483994694274	0.0001623250436113	O15439	O15439	MRP4_HUMAN	Multidrug resistance-associated protein 4
ABCC5	-1.32343843408363	0.509394766108673	-0.407021833987478	0.844296461405878	0.375972567565241	O15440	O15440;F8WCY8	MRP5_HUMAN	Multidrug resistance-associated protein 5
ABCD1	-0.996957120762757	1.18746345292192	0.0952531660795835	0.878493614401132	0.861422233602614	P33897	P33897;A6NEP8	ABCD1_HUMAN	ATP-binding cassette sub-family D member 1
ABCD2	-5.46585160187731	3.31718664222299	-1.07433247982716	0.865191434640168	0.624762339382631	Q9UBJ2	Q9UBJ2	ABCD2_HUMAN	ATP-binding cassette sub-family D member 2
ABCD3	-0.522688894083589	0.354645225954317	-0.0840218340646359	0.869961672474852	0.701613186139388	P28288	P28288;A0A3B3ITW3	ABCD3_HUMAN	ATP-binding cassette sub-family D member 3
ABCD4	-3.04604035796689	10.0403313579965	3.49714550001479	0.83307312026615	0.287616932332035	O14678	O14678;H0YJ78	ABCD4_HUMAN	Lysosomal cobalamin transporter ABCD4
ABCE1	0.0345432211199283	0.649463110491926	0.342003165805927	0.725634282824844	0.0300307633420397	P61221	P61221;D6RGF4;D6R9I9;H0Y990	ABCE1_HUMAN	ATP-binding cassette sub-family E member 1
ABCF1	-0.0462835125901186	0.447089844749666	0.200403166079774	0.790035661711257	0.108827305298217	Q8NE71	Q8NE71;A0A0G2JIC2;H0YGW7	ABCF1_HUMAN	ATP-binding cassette sub-family F member 1
ABCF2	-0.17474940399896	0.527505736014449	0.176378166007744	0.83720672027822	0.317255685985953	Q9UG63	Q9UG63	ABCF2_HUMAN	ATP-binding cassette sub-family F member 2
ABCF3	-0.923584114396823	-0.442009554574975	-0.682796834485899	0.122899315905176	7.90272045873189e-07	Q9NUQ8	Q9NUQ8	ABCF3_HUMAN	ATP-binding cassette sub-family F member 3
ABCG2	-4.50815122473174	4.50815122473174	-2.2204460492503099e-16	0.884849960749713	1.0	Q9UNQ0	Q9UNQ0;F8S0F2	ABCG2_HUMAN	Broad substrate specificity ATP-binding cassette transporter ABCG2
ABHD10	0.953642839440627	1.94451349256211	1.44907816600137	0.106136326959679	4.26068938946199e-07	Q9NUJ1	Q9NUJ1	ABHDA_HUMAN	"""Mycophenolic acid acyl-glucuronide esterase, mitochondrial"""
ABHD11	-1.25938618308551	-0.359257485414537	-0.809321834250024	0.492343492498403	0.0007315616391486	Q8NFV4	Q8NFV4;C9J7Q4;H0YC52;H7BZ58	ABHDB_HUMAN	Protein ABHD11
ABHD12	-0.24864949353669	0.710555825408754	0.230953165936032	0.839794198908644	0.337464701265246	Q8N2K0	Q8N2K0;Q5T712	ABD12_HUMAN	Lysophosphatidylserine lipase ABHD12
ABHD13	4.51149786944382	19.9134470263022	12.212472447873	0.576937088706696	0.0025467109160152	Q7L211	Q7L211	ABHDD_HUMAN	Protein ABHD13
ABHD14A	-0.388530597479057	0.388530597479057	0.0	0.884849960749713	1.0	Q9BUJ0	Q9BUJ0;K7N7A0	ABHEA_HUMAN	Protein ABHD14A
ABHD14B	-7.60956121193393	3.32509526286748	-2.14223297453323	0.850266686683366	0.434338725181995	Q96IU4	Q96IU4;F8W9U3;B4DQI4	ABHEB_HUMAN	Protein ABHD14B
ABHD15	-2.11776302541248	3.51712560243782	0.699681288512672	0.86484749091146	0.619547481404854	Q6UXT9	Q6UXT9	ABH15_HUMAN	Protein ABHD15
ABHD16A	-0.918818612515036	0.467274944388347	-0.225771834063345	0.857290824187984	0.515267102355908	O95870	O95870;A0A0G2JJD3	ABHGA_HUMAN	Phosphatidylserine lipase ABHD16A
ABHD17A	-1.22545084556912	-0.0834928226436193	-0.654471834106371	0.716985692280538	0.0255932964136769	Q96GS6	Q96GS6;Q6PCB6;K7EQ25;K7ENJ6	AB17A_HUMAN	Alpha/beta hydrolase domain-containing protein 17A
ABHD17B	-0.965638682912153	1.13744501487211	0.0859031659799783	0.878915874241782	0.870108387575773	Q5VST6	Q5VST6	AB17B_HUMAN	Alpha/beta hydrolase domain-containing protein 17B
ABHD18	-20.5093141604262	-11.9746756396054	-16.2419949000158	0.0176036037181332	9.3368223618911e-10	A0A2R8YEZ0;B7WP89	B7WP89;A0A2R8YEZ0	A0A2R8YEZ0_HUMAN;B7WP89_HUMAN	Protein ABHD18
ABHD3	-0.874973517528811	1.26652956036179	0.195778021416487	0.87071445594752	0.71453499181451	Q8WU67	Q8WU67;J3KTE1	ABHD3_HUMAN	Phospholipase ABHD3
ABHD4	-2.59848018123324	5.46150449812543	1.4315121584461	0.854227960259775	0.478222480033142	Q8TB40	Q8TB40	ABHD4_HUMAN	(Lyso)-N-acylphosphatidylethanolamine lipase
ABHD5	-1.20959490901202	0.853051240965376	-0.178271834023324	0.871569005826186	0.729473642214558	Q8WTS1	Q8WTS1;A0A2R8YG22;C9J1D1	ABHD5_HUMAN	1-acylglycerol-3-phosphate O-acyltransferase ABHD5
ABHD6	-4.22541609742455	1.815122429498	-1.20514683396328	0.849467578044015	0.426004927349052	Q9BV23	Q9BV23	ABHD6_HUMAN	Monoacylglycerol lipase ABHD6
ABI1	-0.483882605724068	0.261788937540571	-0.111046834091749	0.860097141775486	0.551768094103722	Q8IZP0	Q9NYB9;Q8IZP0;E9PEZ7;A0A0A0MRT6;A0A0C4DG21;B6VEX4;F8WAL6;B7Z836;H0Y6B5;E7EP65;E7EW77	ABI1_HUMAN	Abl interactor 1
ABI2	-1.1888335560765	0.254989887952123	-0.466921834062191	0.817337900303299	0.199432841727109	Q9NYB9	Q9NYB9;H7C3Q7;A0A0C4DG21;F8WAL6;B7Z836;H0Y6B5;E7EP65;E7EW77	ABI2_HUMAN	Abl interactor 2
ABL1	-1.43298093683733	-0.773262731961066	-1.1031218343992	0.0495126974295411	2.29804034262358e-08	P00519	P00519	ABL1_HUMAN	Tyrosine-protein kinase ABL1
ABL2	-0.418040627724118	0.768046959910756	0.175003166093319	0.860368545091781	0.555433557270876	P42684	P42684	ABL2_HUMAN	Tyrosine-protein kinase ABL2
ABLIM1	-3.34831131700818	2.3668418049148	-0.490734756046692	0.87166476534328	0.731165653983752	O14639	O14639;F8W8M4;J3QSX6;F6XFR5;A0A494C1G0;A0A0A0MRL6;A0A3B3IS55;A0A494C1P1;H0Y7N6	ABLM1_HUMAN	Actin-binding LIM protein 1
ABR	-0.795085721841503	0.582892053476045	-0.106096834182729	0.873156238813564	0.757991884071425	Q12979	Q12979;A0A0G2JQ41;B7Z683;A0A1C7CYZ0;I3NI05	ABR_HUMAN	Active breakpoint cluster region-related protein
ABRACL	1.95630920165406	3.77708164758244	2.86669542461825	0.0721042555860998	8.96736888002087e-08	Q9P1F3	Q9P1F3;Q5SZC9	ABRAL_HUMAN	Costars family protein ABRACL
ABRAXAS1	0.136859760340332	7.92437278208337	4.03061627121185	0.744249826874127	0.0427758225199288	Q6UWZ7	Q6UWZ7;A0A087WWJ9;D6REL5;A0A087WZ78	ABRX1_HUMAN	BRCA1-A complex subunit Abraxas 1
ABRAXAS2	-0.986509865802018	0.254666197592902	-0.365921834104558	0.825604111099904	0.241373983838919	Q15018	Q15018	ABRX2_HUMAN	BRISC complex subunit Abraxas 2
ABT1	-0.792919465265902	-0.140674203287994	-0.466796834276948	0.632027124899721	0.0059995772565591	Q9ULW3	Q9ULW3	ABT1_HUMAN	Activator of basal transcription 1
ACAA1	0.207682145863132	0.894874186117569	0.55127816599035	0.569904149078471	0.0022901261778064	P09110	P09110;C9JDE9;H7C131;H0Y4D4	THIK_HUMAN	"""3-ketoacyl-CoA thiolase, peroxisomal"""
ACAA2	0.749519723494632	1.60113660835742	1.17532816592603	0.137856278049396	1.33054726987071e-06	P42765	P42765;A0A0B4J2A4	THIM_HUMAN	"""3-ketoacyl-CoA thiolase, mitochondrial"""
ACACA	-0.466272398165664	0.242528729835946	-0.111871834164859	0.85831694596305	0.528321587065719	Q13085	Q13085;Q59FY4;A0A087WWN5	ACACA_HUMAN	Acetyl-CoA carboxylase 1
ACAD10	-1.31054181772245	0.350298149628224	-0.480121834047111	0.827197308259084	0.250514872869675	Q6JQN1	Q6JQN1;F8W1I9;D6RFF6	ACD10_HUMAN	Acyl-CoA dehydrogenase family member 10
ACAD11	-4.07729121252151	2.49460091385224	-0.791345149334632	0.865543994149314	0.630152303643187	Q709F0	Q709F0	ACD11_HUMAN	Acyl-CoA dehydrogenase family member 11
ACAD8	-0.0689008787301869	0.669507210981028	0.300303166125421	0.789854392564759	0.108404336558498	Q9UKU7	Q9UKU7	ACAD8_HUMAN	"""Isobutyryl-CoA dehydrogenase, mitochondrial"""
ACAD9	-0.389802152222907	0.334308484121303	-0.0277468340508022	0.879300243888432	0.878079723871826	Q9H845	Q9H845;H0Y8Z9	ACAD9_HUMAN	"""Complex I assembly factor ACAD9, mitochondrial"""
ACADM	0.415969493297796	1.33968683876577	0.877828166031783	0.448960543591531	0.0003910312627351	P11310	P11310;E9PJM9;B7Z9I1;Q5T4U5	ACADM_HUMAN	"""Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"""
ACADS	-3.09767623902277	5.66266265538161	1.28249320817942	0.860594581805248	0.558504948509569	P16219	P16219;E9PE82	ACADS_HUMAN	"""Short-chain specific acyl-CoA dehydrogenase, mitochondrial"""
ACADSB	0.112219609627116	0.936886722636453	0.524553166131785	0.682176549407142	0.0137913932528254	P45954	P45954	ACDSB_HUMAN	"""Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial"""
ACADVL	-1.07629037814312	-0.375603289295102	-0.72594683371911	0.37490629849089	0.0001328208484822	P49748	P49748	ACADV_HUMAN	"""Very long-chain specific acyl-CoA dehydrogenase, mitochondrial"""
ACAP1	-17.9214461801798	-9.03580262030267	-13.4786244002412	0.0876006295553584	1.99854419467554e-07	Q15027	Q15027	ACAP1_HUMAN	"""Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1"""
ACAP2	10.2144289592662	16.4587851425978	13.336607050932	0.0056176496612624	3.9218764622142894e-11	Q15057	Q15057;A0A087X1H5;A0A0U1RQT1	ACAP2_HUMAN	"""Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2"""
ACAP3	-3.61670699997497	2.22761333208232	-0.694546833946326	0.865833700052852	0.634615241931748	Q96P50	Q96P50	ACAP3_HUMAN	"""Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3"""
ACAT1	0.479557013175634	1.44299931871373	0.961278165944684	0.408033863819341	0.0002161189609429	P24752	P24752;A0A5F9ZI66;A0A5F9ZHJ0;A0A5F9ZHD4	THIL_HUMAN	"""Acetyl-CoA acetyltransferase, mitochondrial"""
ACAT2	-0.0826771589420924	0.912583491126173	0.41495316609204	0.786098884806858	0.10003904168242	Q9BWD1	Q9BWD1	THIC_HUMAN	"""Acetyl-CoA acetyltransferase, cytosolic"""
ACBD3	-0.276839179611739	0.218845511727556	-0.0289968339420916	0.876165691443814	0.814866655517942	Q9H3P7	Q9H3P7	GCP60_HUMAN	Golgi resident protein GCP60
ACBD5	-0.872264790645832	0.17532112252029	-0.348471834062771	0.814541152245943	0.187105583598507	Q5T8D3	Q5T8D3;Q5T8E0;B7Z2R7;X6RDD7	ACBD5_HUMAN	Acyl-CoA-binding domain-containing protein 5
ACBD6	-0.647614186506354	0.242370517935081	-0.202621834285637	0.842970215776857	0.364166293075346	Q9BR61	Q9BR61;A0A2R8Y544	ACBD6_HUMAN	Acyl-CoA-binding domain-containing protein 6
ACD	10.399806606358	17.5927222386115	13.9962644224848	0.0146058764597591	5.18591185947568e-10	Q96AP0	Q96AP0;R4GNJ5;A0A590TQL1	ACD_HUMAN	Adrenocortical dysplasia protein homolog
ACE	-6.4211815615813	5.97766776029822	-0.221756900641537	0.882323088276991	0.942913076054054	P12821	P12821;F6X3S4;J3KTB8;A0A0A0MSN4	ACE_HUMAN	Angiotensin-converting enzyme
ACHE	-1.85951765957454	-0.18675018939882	-1.02313392448668	0.696190682805617	0.0176087129896978	P22303	P22303;C9J2S3;F8WAR7;F8WD68;C9JZL6	ACES_HUMAN	Acetylcholinesterase
ACIN1	0.536019931978861	1.32003640064144	0.928028166310149	0.253073332991467	1.92175675020725e-05	Q9UKV3	Q9UKV3;G3V3B0;E7EQT4;S4R3H4;G3V3T3	ACINU_HUMAN	Apoptotic chromatin condensation inducer in the nucleus
ACLY	-0.915487861416281	-0.0402058066265951	-0.477846834021438	0.730719494357137	0.0330334598334369	P53396	P53396	ACLY_HUMAN	ATP-citrate synthase
ACO1	0.158838287199033	0.881918044427734	0.520378165813383	0.629331309473322	0.0057462096858248	P21399	P21399	ACOC_HUMAN	Cytoplasmic aconitate hydratase
ACO2	0.369972526766813	1.04488380497951	0.707428165873161	0.364459620406307	0.0001136825337282	Q99798	Q99798;A2A274	ACON_HUMAN	"""Aconitate hydratase, mitochondrial"""
ACOT1	-0.509950953237257	0.029357285284909	-0.240296833976174	0.77512332094811	0.0794286243517703	Q86TX2	Q86TX2;P49753;A0A087WT95;A0A087X0W7;G3V4F2	ACOT1_HUMAN	Acyl-coenzyme A thioesterase 1
ACOT7	0.342115870064177	0.837690461669005	0.589903165866591	0.247992383997705	1.75818672030412e-05	O00154	O00154;K7EKP8	BACH_HUMAN	Cytosolic acyl coenzyme A thioester hydrolase
ACOT8	0.636495220306964	1.41206111165211	1.02427816597954	0.16578248911537	3.00996717255595e-06	O14734	O14734;Q9BR14;E9PJN0;E9PMC4;E9PIS4;H7C5A7;H0Y698	ACOT8_HUMAN	Acyl-coenzyme A thioesterase 8
ACOT9	-0.187934984254231	0.679491316222357	0.245778165984063	0.82877101895364	0.259914412386135	Q9Y305	Q9Y305;H7C5Q2;C9J7L8	ACOT9_HUMAN	"""Acyl-coenzyme A thioesterase 9, mitochondrial"""
ACOX1	0.547698775391621	2.61262812470701	1.58016345004932	0.597374309365782	0.0034802161449671	Q15067	Q15067	ACOX1_HUMAN	Peroxisomal acyl-coenzyme A oxidase 1
ACOX3	-1.40376290729946	0.691269239595906	-0.356246833851777	0.855814845317477	0.49706249646553	O15254	O15254	ACOX3_HUMAN	Peroxisomal acyl-coenzyme A oxidase 3
ACP1	1.05372490827189	2.55793142395529	1.80582816611359	0.240318211571896	1.53425137774254e-05	P24666	P24666;G5E9R5	PPAC_HUMAN	Low molecular weight phosphotyrosine protein phosphatase
ACP2	-1.38369026983514	-0.550853398352109	-0.967271834093626	0.270398029703946	2.58514084698341e-05	P11117	P11117;E9PQY3;E9PHY0;A0A5F9ZHR7;B7Z6U3;A0A5F9ZH40;A0A5F9ZH82;B7Z7D2;A0A5F9ZI20	PPAL_HUMAN	Lysosomal acid phosphatase
ACSF2	0.0350771429937901	1.16492918894836	0.600003165971074	0.73792307999815	0.0378721510314144	Q96CM8	Q96CM8;E9PF16	ACSF2_HUMAN	"""Medium-chain acyl-CoA ligase ACSF2, mitochondrial"""
ACSF3	-0.551574253222424	0.122230584948857	-0.214671834136784	0.818764364337387	0.206061124254699	Q4G176	Q4G176;F5H5A1;A0A3B3ISK9;F5H362;F5H755	ACSF3_HUMAN	"""Malonate--CoA ligase ACSF3, mitochondrial"""
ACSL1	-0.0871182941716027	0.850474625572119	0.381678165700258	0.7897118335485	0.108072973922033	P33121	P33121;E7EPM6;B7Z3Z9;D6RER0;H0Y9Z9	ACSL1_HUMAN	Long-chain-fatty-acid--CoA ligase 1
ACSL3	-0.195529541291214	0.666585873266256	0.235528165987521	0.831499605188424	0.277130813642706	O95573	O95573	ACSL3_HUMAN	Long-chain-fatty-acid--CoA ligase 3
ACSL4	0.0270155922774604	0.839740739718292	0.433378165997876	0.736875129572855	0.0371217769226778	O60488	O60488;D6RF95	ACSL4_HUMAN	Long-chain-fatty-acid--CoA ligase 4
ACSL6	-2.84020312190289	2.84020312190288	-3.5527136788005e-15	0.884849960749713	0.999999999999998	Q9UKU0	Q9UKU0;A0A494C0B6;A0A494C116;A0A494C0J9;A0A499FJL5;A0A494BZW8;C9J3Z0;C9J8C7;A0A494C1I9;A0A494C0A5;A0A494C005;A0A494C046	ACSL6_HUMAN	Long-chain-fatty-acid--CoA ligase 6
ACSS2	0.235874086167178	3.71157980996731	1.97372694806724	0.719698161789716	0.0269016520947049	Q9NR19	Q9NR19;F8WDJ9;B4DEH9;C9IYL0;C9J7L5;C9JXD9;F8WCJ4;C9JY31	ACSA_HUMAN	"""Acetyl-coenzyme A synthetase, cytoplasmic"""
ACSS3	-0.813856356357619	0.596762687835061	-0.108546834261279	0.87316369136191	0.758128172148555	Q9H6R3	Q9H6R3;A0A0B4J1R2	ACSS3_HUMAN	"""Acyl-CoA synthetase short-chain family member 3, mitochondrial"""
ACTA2	-0.270519454436387	0.799325786472683	0.264403166018148	0.838215522195777	0.32497634394681	P62736	P62736;P68032;P68133;P63267;A6NL76;F8WB63;C9JFL5;B8ZZJ2;F6UVQ4;F6QUT6	ACTA_HUMAN	"""Actin, aortic smooth muscle"""
ACTB	-5.75581900722069	6.35512533898841	0.299653165883864	0.881325159546449	0.92109004317438	A0A2R8Y793	A0A2R8Y793	A0A2R8Y793_HUMAN	"""Actin, cytoplasmic 1 (Fragment)"""
ACTB	0.618739167719727	1.22926716415138	0.924003165935556	0.0886392679288146	2.09681790996806e-07	P60709	P63261;P60709;I3L4N8;G5E9R0;I3L3R2;I3L1U9;E7EVS6;I3L3I0;J3KT65;A0A2R8Y793;A0A2R8YGF8	ACTB_HUMAN	"""Actin, cytoplasmic 1"""
ACTBL2	-0.822381555329177	0.359037887197727	-0.231671834065725	0.850225995338657	0.433910280176091	Q562R1	Q562R1	ACTBL_HUMAN	Beta-actin-like protein 2
ACTG1	-2.45847920159649	1.97893553407888	-0.239771833758809	0.876872287538977	0.828759988056001	K7EM38	K7EM38	K7EM38_HUMAN	"""Actin, cytoplasmic 2 (Fragment)"""
ACTG1	-0.262056529917149	8.2904390721159	4.01419127109938	0.765454451480759	0.0651318800892944	P63261	P63261;I3L4N8;I3L3R2;I3L1U9;I3L3I0;K7EM38;J3KT65	ACTG_HUMAN	"""Actin, cytoplasmic 2"""
ACTL6A	0.339212859404253	0.994693472457935	0.666953165931094	0.39093480181912	0.0001682813199672	O96019	O96019;H7C5S0	ACL6A_HUMAN	Actin-like protein 6A
ACTL6B	0.0974761964832741	0.871780135160901	0.484628165822087	0.688098721632898	0.0152807936260059	O94805	O94805;C9JQT4	ACL6B_HUMAN	Actin-like protein 6B
ACTN1	-3.4316304627032	-1.04276320510736	-2.23719683390528	0.46077313180846	0.0004636883700054	H9KV75	H9KV75	H9KV75_HUMAN	Alpha-actinin cytoskeletal isoform
ACTN1	-0.240696211583115	0.250552543544616	0.0049281659807505	0.883446005618581	0.967960378050605	P12814	P12814;H9KV75;G3V2N5;G3V2W4	ACTN1_HUMAN	Alpha-actinin-1
ACTN2	-4.54941569941269	2.3955880781626	-1.07691381062504	0.858874298210215	0.53555220564797	P35609	P35609;A0A494C1A0;F6THM6	ACTN2_HUMAN	Alpha-actinin-2
ACTN4	-1.0196373319196	-0.470456336254052	-0.745046834086825	0.148579196026842	1.83780842937743e-06	H7C144	H7C144	H7C144_HUMAN	Alpha-actinin-4 (Fragment)
ACTN4	0.508392430392033	1.40206390164205	0.955228166017044	0.346732067688394	8.70424561601182e-05	K7EJH8	K7EJH8	K7EJH8_HUMAN	Alpha-actinin-4 (Fragment)
ACTN4	0.1546952138487	0.5437611180522	0.34922816595045	0.493604252738442	0.000745039828716	O43707	O43707;H7C144;F5GXS2	ACTN4_HUMAN	Alpha-actinin-4
ACTR10	-1.38735213206042	1.21205846365276	-0.0876468342038308	0.879993831945143	0.892619671203355	Q9NZ32	Q9NZ32;V9GYX7;F6S9Y6;G3V2Q5;G3V5Y4	ARP10_HUMAN	Actin-related protein 10
ACTR1A	0.39473580279531	0.938070528539179	0.666403165667244	0.221260226512083	1.08201215885578e-05	P61163	P61163;A0A1B0GVS3;R4GMT0	ACTZ_HUMAN	Alpha-centractin
ACTR1B	-1.24721721102941	0.558923542843165	-0.344146834093124	0.851446699351264	0.446956657735053	P42025	P42025	ACTY_HUMAN	Beta-centractin
ACTR2	-0.395359647125119	0.841415979368548	0.223028166121715	0.853649597491699	0.471539753307533	P61160	P61160;A0A1B0GWH0;A0A1B0GWD0	ARP2_HUMAN	Actin-related protein 2
ACTR3	0.504114590807428	1.11809174072184	0.811103165764635	0.165597893816118	2.99438760758355e-06	P61158	P61158;B4DXW1	ARP3_HUMAN	Actin-related protein 3
ACTR3B	8.36170245032767	17.670463980185	13.0160832152563	0.130598256526334	1.03585828661309e-06	Q9P1U1	Q9P1U1	ARP3B_HUMAN	Actin-related protein 3B
ACTR5	-1.49166118557057	1.36451751758023	-0.0635718339951694	0.881688663896037	0.928991541293135	Q9H9F9	Q9H9F9	ARP5_HUMAN	Actin-related protein 5
ACTR6	13.2556338466136	19.2413920380355	16.2485129423245	0.0001361992599157	2.2241716836682302e-14	Q9GZN1	Q9GZN1;F8W043;F8W0Q1;F8VRL1;F8W057;F8VP72	ARP6_HUMAN	Actin-related protein 6
