	wt_d2._vs_TET3KO_d2._diff	wt_d2._vs_TET3KO_d2._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description	cluster
ABCA9	7.105427357601e-15	0.999999999999996	Q8IUA7	Q8IUA7;H0Y4U7	ABCA9_HUMAN	ATP-binding cassette sub-family A member 9	
ABCB10	-1.44267226197751	0.0001019063620218	Q9NRK6	Q9NRK6	ABCBA_HUMAN	"""ATP-binding cassette sub-family B member 10, mitochondrial"""	
ABCB6	-0.924222261613302	0.0111855184271668	Q9NP58	Q9NP58	ABCB6_HUMAN	"""ATP-binding cassette sub-family B member 6, mitochondrial"""	
ABCB7	-0.598347261878267	0.0400489715875956	O75027	O75027;A0A590UJS8;A0A2R8Y473;A0A087WW65;B4DGL8;A0A5F9ZA98	ABCB7_HUMAN	"""ATP-binding cassette sub-family B member 7, mitochondrial"""	
ABCB8	-0.844439677147797	0.0063521193550727	Q9NUT2	Q9NUT2	MITOS_HUMAN	Mitochondrial potassium channel ATP-binding subunit	
ABCC1	-0.317172262006835	0.124340916304848	P33527	P33527;I3L4X2	MRP1_HUMAN	Multidrug resistance-associated protein 1	
ABCC10	-1.5390722617259	0.0013083882036583	Q5T3U5	Q5T3U5;H0Y904	MRP7_HUMAN	Multidrug resistance-associated protein 7	
ABCC4	-0.608572261862005	0.163379887029808	O15439	O15439	MRP4_HUMAN	Multidrug resistance-associated protein 4	
ABCC5	-0.731072261926727	0.115166297962944	O15440	O15440;F8WCY8	MRP5_HUMAN	Multidrug resistance-associated protein 5	
ABCD1	-1.39127246914905	0.0136763552633282	P33897	P33897;A6NEP8	ABCD1_HUMAN	ATP-binding cassette sub-family D member 1	
ABCD2	-13.4662268682734	1.59265275583601e-07	Q9UBJ2	Q9UBJ2	ABCD2_HUMAN	ATP-binding cassette sub-family D member 2	
ABCD3	-0.57719726175646	0.0110376430487839	P28288	P28288;A0A3B3ITW3	ABCD3_HUMAN	ATP-binding cassette sub-family D member 3	
ABCD4	3.552801094812	0.280109207438574	O14678	O14678;H0YJ78	ABCD4_HUMAN	Lysosomal cobalamin transporter ABCD4	3.0
ABCE1	0.470477738031395	0.0034854487301217	P61221	P61221;D6RGF4;D6R9I9;H0Y990	ABCE1_HUMAN	ATP-binding cassette sub-family E member 1	
ABCF1	0.198977738003457	0.111296353249691	Q8NE71	Q8NE71;A0A0G2JIC2;H0YGW7	ABCF1_HUMAN	ATP-binding cassette sub-family F member 1	
ABCF2	0.0121277381550939	0.944874608845769	Q9UG63	Q9UG63	ABCF2_HUMAN	ATP-binding cassette sub-family F member 2	
ABCF3	-0.406997261974638	0.0013920068629349	Q9NUQ8	Q9NUQ8	ABCF3_HUMAN	ATP-binding cassette sub-family F member 3	
ABCG2	-3.774758283725531e-15	0.999999999999999	Q9UNQ0	Q9UNQ0;F8S0F2	ABCG2_HUMAN	Broad substrate specificity ATP-binding cassette transporter ABCG2	3.0
ABHD10	0.711752738118641	0.0058312971265357	Q9NUJ1	Q9NUJ1	ABHDA_HUMAN	"""Mycophenolic acid acyl-glucuronide esterase, mitochondrial"""	
ABHD11	-0.648097261708095	0.005725346555434	Q8NFV4	Q8NFV4;C9J7Q4;H0YC52;H7BZ58	ABHDB_HUMAN	Protein ABHD11	
ABHD12	-0.447772261687909	0.0665473352264555	Q8N2K0	Q8N2K0;Q5T712	ABD12_HUMAN	Lysophosphatidylserine lipase ABHD12	
ABHD13	-0.138463797276375	0.971286388494354	Q7L211	Q7L211	ABHDD_HUMAN	Protein ABHD13	
ABHD14A	1.33226762955019e-15	0.999999999999994	Q9BUJ0	Q9BUJ0;K7N7A0	ABHEA_HUMAN	Protein ABHD14A	
ABHD14B	-1.71813382846275	0.53015766611801	Q96IU4	Q96IU4;F8W9U3;B4DQI4	ABHEB_HUMAN	Protein ABHD14B	6.0
ABHD15	16.2718101087027	2.7102937066476202e-15	Q6UXT9	Q6UXT9	ABH15_HUMAN	Protein ABHD15	2.0
ABHD16A	-1.04809726185641	0.0038511371548766	O95870	O95870;A0A0G2JJD3	ABHGA_HUMAN	Phosphatidylserine lipase ABHD16A	
ABHD17A	-0.572272261861706	0.0495044781079909	Q96GS6	Q96GS6;Q6PCB6;K7EQ25;K7ENJ6	AB17A_HUMAN	Alpha/beta hydrolase domain-containing protein 17A	
ABHD17B	-0.296007814254882	0.573727305836298	Q5VST6	Q5VST6	AB17B_HUMAN	Alpha/beta hydrolase domain-containing protein 17B	
ABHD18	-0.657663501253424	0.757798539329594	A0A2R8YEZ0;B7WP89	B7WP89;A0A2R8YEZ0	A0A2R8YEZ0_HUMAN;B7WP89_HUMAN	Protein ABHD18	6.0
ABHD3	-0.917969384808949	0.091118611550704	Q8WU67	Q8WU67;J3KTE1	ABHD3_HUMAN	Phospholipase ABHD3	5.0
ABHD4	1.93313351187575	0.33931983830328	Q8TB40	Q8TB40	ABHD4_HUMAN	(Lyso)-N-acylphosphatidylethanolamine lipase	3.0
ABHD5	-0.373167175374302	0.47010767335591	Q8WTS1	Q8WTS1;A0A2R8YG22;C9J1D1	ABHD5_HUMAN	1-acylglycerol-3-phosphate O-acyltransferase ABHD5	
ABHD6	-1.28865533803829	0.394888322995268	Q9BV23	Q9BV23	ABHD6_HUMAN	Monoacylglycerol lipase ABHD6	5.0
ABI1	0.311477738189168	0.0994200557378439	Q8IZP0	Q9NYB9;Q8IZP0;E9PEZ7;A0A0A0MRT6;A0A0C4DG21;B6VEX4;F8WAL6;B7Z836;H0Y6B5;E7EP65;E7EW77	ABI1_HUMAN	Abl interactor 1	
ABI2	-0.461722261837167	0.204394505386739	Q9NYB9	Q9NYB9;H7C3Q7;A0A0C4DG21;F8WAL6;B7Z836;H0Y6B5;E7EP65;E7EW77	ABI2_HUMAN	Abl interactor 2	
ABL1	-0.88034726175842	2.49343129398046e-06	P00519	P00519	ABL1_HUMAN	Tyrosine-protein kinase ABL1	8.0
ABL2	-0.0972472617779161	0.742846204923312	P42684	P42684	ABL2_HUMAN	Tyrosine-protein kinase ABL2	
ABLIM1	0.363689527383379	0.798953170569188	O14639	O14639;F8W8M4;J3QSX6;F6XFR5;A0A494C1G0;A0A0A0MRL6;A0A3B3IS55;A0A494C1P1;H0Y7N6	ABLM1_HUMAN	Actin-binding LIM protein 1	7.0
ABR	-0.0132722617735048	0.969237921568378	Q12979	Q12979;A0A0G2JQ41;B7Z683;A0A1C7CYZ0;I3NI05	ABR_HUMAN	Active breakpoint cluster region-related protein	
ABRACL	2.32792773818529	5.34927164777074e-06	Q9P1F3	Q9P1F3;Q5SZC9	ABRAL_HUMAN	Costars family protein ABRACL	8.0
ABRAXAS1	-2.2204460492503099e-16	1.0	Q6UWZ7	Q6UWZ7;A0A087WWJ9;D6REL5;A0A087WZ78	ABRX1_HUMAN	BRCA1-A complex subunit Abraxas 1	
ABRAXAS2	0.114908951763546	0.711080057223225	Q15018	Q15018	ABRX2_HUMAN	BRISC complex subunit Abraxas 2	
ABT1	-0.292672261891379	0.0773960573405015	Q9ULW3	Q9ULW3	ABT1_HUMAN	Activator of basal transcription 1	
ACAA1	0.0820027381764525	0.633226198944221	P09110	P09110;C9JDE9;H7C131;H0Y4D4	THIK_HUMAN	"""3-ketoacyl-CoA thiolase, peroxisomal"""	
ACAA2	0.842927737879332	0.0002389126542716	P42765	P42765;A0A0B4J2A4	THIM_HUMAN	"""3-ketoacyl-CoA thiolase, mitochondrial"""	
ACACA	-0.321872261805332	0.0740179637579002	Q13085	Q13085;Q59FY4;A0A087WWN5	ACACA_HUMAN	Acetyl-CoA carboxylase 1	
ACAD10	-1.45979646672245	0.0009323151443271	Q6JQN1	Q6JQN1;F8W1I9;D6RFF6	ACD10_HUMAN	Acyl-CoA dehydrogenase family member 10	
ACAD11	-1.10820018338234	0.500635297439543	Q709F0	Q709F0	ACD11_HUMAN	Acyl-CoA dehydrogenase family member 11	
ACAD8	0.043977738230744	0.811579809754823	Q9UKU7	Q9UKU7	ACAD8_HUMAN	"""Isobutyryl-CoA dehydrogenase, mitochondrial"""	
ACAD9	-0.589922261725292	0.0019843770301281	Q9H845	Q9H845;H0Y8Z9	ACAD9_HUMAN	"""Complex I assembly factor ACAD9, mitochondrial"""	
ACADM	0.467902738036436	0.0471953052036623	P11310	P11310;E9PJM9;B7Z9I1;Q5T4U5	ACADM_HUMAN	"""Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"""	
ACADS	0.645677738197151	0.768019897469164	P16219	P16219;E9PE82	ACADS_HUMAN	"""Short-chain specific acyl-CoA dehydrogenase, mitochondrial"""	2.0
ACADSB	0.429852738045	0.041387905188359	P45954	P45954	ACDSB_HUMAN	"""Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial"""	
ACADVL	-1.11327226180725	7.33759716114198e-08	P49748	P49748	ACADV_HUMAN	"""Very long-chain specific acyl-CoA dehydrogenase, mitochondrial"""	8.0
ACAP1	-0.864275457168855	0.697185161533038	Q15027	Q15027	ACAP1_HUMAN	"""Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1"""	
ACAP2	0.0555777381870399	0.971572256484741	Q15057	Q15057;A0A087X1H5;A0A0U1RQT1	ACAP2_HUMAN	"""Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2"""	8.0
ACAP3	-0.361847261854926	0.804276851514062	Q96P50	Q96P50	ACAP3_HUMAN	"""Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3"""	5.0
ACAT1	0.519327738117696	0.035203873625647	P24752	P24752;A0A5F9ZI66;A0A5F9ZHJ0;A0A5F9ZHD4	THIL_HUMAN	"""Acetyl-CoA acetyltransferase, mitochondrial"""	
ACAT2	0.758027737835938	0.0036230098087391	Q9BWD1	Q9BWD1	THIC_HUMAN	"""Acetyl-CoA acetyltransferase, cytosolic"""	
ACBD3	-0.0421472618438052	0.733683463330998	Q9H3P7	Q9H3P7	GCP60_HUMAN	Golgi resident protein GCP60	
ACBD5	-0.954222261827717	0.000634385347981	Q5T8D3	Q5T8D3;Q5T8E0;B7Z2R7;X6RDD7	ACBD5_HUMAN	Acyl-CoA-binding domain-containing protein 5	
ACBD6	0.0485277382251255	0.827224958527967	Q9BR61	Q9BR61;A0A2R8Y544	ACBD6_HUMAN	Acyl-CoA-binding domain-containing protein 6	
ACD	1.27359416172963	0.479566406044306	Q96AP0	Q96AP0;R4GNJ5;A0A590TQL1	ACD_HUMAN	Adrenocortical dysplasia protein homolog	8.0
ACE	-12.8431030413094	0.0001331949357689	P12821	P12821;F6X3S4;J3KTB8;A0A0A0MSN4	ACE_HUMAN	Angiotensin-converting enzyme	2.0
ACHE	-16.3629291361231	4.20518138961746e-37	P22303	P22303;C9J2S3;F8WAR7;F8WD68;C9JZL6	ACES_HUMAN	Acetylcholinesterase	2.0
ACIN1	1.04095273807355	2.73363881461788e-06	Q9UKV3	Q9UKV3;G3V3B0;E7EQT4;S4R3H4;G3V3T3	ACINU_HUMAN	Apoptotic chromatin condensation inducer in the nucleus	
ACLY	-0.0110222619498117	0.959787895545499	P53396	P53396	ACLY_HUMAN	ATP-citrate synthase	
ACO1	0.260502738059841	0.153744791949303	P21399	P21399	ACOC_HUMAN	Cytoplasmic aconitate hydratase	
ACO2	0.327027738038652	0.0572011938327389	Q99798	Q99798;A2A274	ACON_HUMAN	"""Aconitate hydratase, mitochondrial"""	8.0
ACOT1	-0.384372261796592	0.006194324522455	Q86TX2	Q86TX2;P49753;A0A087WT95;A0A087X0W7;G3V4F2	ACOT1_HUMAN	Acyl-coenzyme A thioesterase 1	8.0
ACOT7	0.77495273826468	1.0408397218997e-07	O00154	O00154;K7EKP8	BACH_HUMAN	Cytosolic acyl coenzyme A thioester hydrolase	
ACOT8	0.586127738423841	0.0038687124231181	O14734	O14734;Q9BR14;E9PJN0;E9PMC4;E9PIS4;H7C5A7;H0Y698	ACOT8_HUMAN	Acyl-coenzyme A thioesterase 8	8.0
ACOT9	-0.321622261950974	0.142352976792417	Q9Y305	Q9Y305;H7C5Q2;C9J7L8	ACOT9_HUMAN	"""Acyl-coenzyme A thioesterase 9, mitochondrial"""	
ACOX1	-0.164947261859716	0.749230292694296	Q15067	Q15067	ACOX1_HUMAN	Peroxisomal acyl-coenzyme A oxidase 1	
ACOX3	-2.52712227825392	1.42084501375286e-05	O15254	O15254	ACOX3_HUMAN	Peroxisomal acyl-coenzyme A oxidase 3	
ACP1	1.99917773805802	2.6839114894134e-06	P24666	P24666;G5E9R5	PPAC_HUMAN	Low molecular weight phosphotyrosine protein phosphatase	8.0
ACP2	-0.873622261781918	0.0001125306995661	P11117	P11117;E9PQY3;E9PHY0;A0A5F9ZHR7;B7Z6U3;A0A5F9ZH40;A0A5F9ZH82;B7Z7D2;A0A5F9ZI20	PPAL_HUMAN	Lysosomal acid phosphatase	8.0
ACSF2	0.0034027380703705	0.990379000381199	Q96CM8	Q96CM8;E9PF16	ACSF2_HUMAN	"""Medium-chain acyl-CoA ligase ACSF2, mitochondrial"""	
ACSF3	-0.308172261899902	0.0720409486344558	Q4G176	Q4G176;F5H5A1;A0A3B3ISK9;F5H362;F5H755	ACSF3_HUMAN	"""Malonate--CoA ligase ACSF3, mitochondrial"""	
ACSL1	-0.265297261652556	0.260555463146014	P33121	P33121;E7EPM6;B7Z3Z9;D6RER0;H0Y9Z9	ACSL1_HUMAN	Long-chain-fatty-acid--CoA ligase 1	8.0
ACSL3	-0.438147261958655	0.0464975144629112	O95573	O95573	ACSL3_HUMAN	Long-chain-fatty-acid--CoA ligase 3	
ACSL4	0.114002737918696	0.575022718188292	O60488	O60488;D6RF95	ACSL4_HUMAN	Long-chain-fatty-acid--CoA ligase 4	
ACSL6	-0.332100920061254	0.814973038451057	Q9UKU0	Q9UKU0;A0A494C0B6;A0A494C116;A0A494C0J9;A0A499FJL5;A0A494BZW8;C9J3Z0;C9J8C7;A0A494C1I9;A0A494C0A5;A0A494C005;A0A494C046	ACSL6_HUMAN	Long-chain-fatty-acid--CoA ligase 6	5.0
ACSS2	2.49000103438441	0.0059528243640465	Q9NR19	Q9NR19;F8WDJ9;B4DEH9;C9IYL0;C9J7L5;C9JXD9;F8WCJ4;C9JY31	ACSA_HUMAN	"""Acetyl-coenzyme A synthetase, cytoplasmic"""	8.0
ACSS3	-0.397347261793652	0.262676495116424	Q9H6R3	Q9H6R3;A0A0B4J1R2	ACSS3_HUMAN	"""Acyl-CoA synthetase short-chain family member 3, mitochondrial"""	
ACTA2	0.0106027380908635	0.96834782965165	P62736	P62736;P68032;P68133;P63267;A6NL76;F8WB63;C9JFL5;B8ZZJ2;F6UVQ4;F6QUT6	ACTA_HUMAN	"""Actin, aortic smooth muscle"""	
ACTB	-0.123222261721939	0.967505396974635	A0A2R8Y793	A0A2R8Y793	A0A2R8Y793_HUMAN	"""Actin, cytoplasmic 1 (Fragment)"""	7.0
ACTB	0.590777738320593	0.0003152925903846	P60709	P63261;P60709;I3L4N8;G5E9R0;I3L3R2;I3L1U9;E7EVS6;I3L3I0;J3KT65;A0A2R8Y793;A0A2R8YGF8	ACTB_HUMAN	"""Actin, cytoplasmic 1"""	7.0
ACTBL2	0.140452738002619	0.634491863556	Q562R1	Q562R1	ACTBL_HUMAN	Beta-actin-like protein 2	
ACTG1	1.73687773811485	0.12193634832378	K7EM38	K7EM38	K7EM38_HUMAN	"""Actin, cytoplasmic 2 (Fragment)"""	
ACTG1	4.19177609489017	0.0545066141189066	P63261	P63261;I3L4N8;I3L3R2;I3L1U9;I3L3I0;K7EM38;J3KT65	ACTG_HUMAN	"""Actin, cytoplasmic 2"""	
ACTL6A	0.517777738125961	0.0026350009304759	O96019	O96019;H7C5S0	ACL6A_HUMAN	Actin-like protein 6A	
ACTL6B	-0.0255222618876516	0.89501400688853	O94805	O94805;C9JQT4	ACL6B_HUMAN	Actin-like protein 6B	2.0
ACTN1	-0.90412226209914	0.134443720403118	H9KV75	H9KV75	H9KV75_HUMAN	Alpha-actinin cytoskeletal isoform	
ACTN1	-0.0347972618434973	0.776801928686605	P12814	P12814;H9KV75;G3V2N5;G3V2W4	ACTN1_HUMAN	Alpha-actinin-1	
ACTN2	-0.241972261712917	0.889066058701754	P35609	P35609;A0A494C1A0;F6THM6	ACTN2_HUMAN	Alpha-actinin-2	
ACTN4	-0.665847261569908	1.30749886682791e-05	H7C144	H7C144	H7C144_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.309377738001846	0.170115531487293	K7EJH8	K7EJH8	K7EJH8_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.183552738228094	0.0638094486564764	O43707	O43707;H7C144;F5GXS2	ACTN4_HUMAN	Alpha-actinin-4	8.0
ACTR10	-1.36045211853865	0.0406021556528841	Q9NZ32	Q9NZ32;V9GYX7;F6S9Y6;G3V2Q5;G3V5Y4	ARP10_HUMAN	Actin-related protein 10	
ACTR1A	0.285152738256528	0.0400735815090586	P61163	P61163;A0A1B0GVS3;R4GMT0	ACTZ_HUMAN	Alpha-centractin	
ACTR1B	-0.99782226172853	0.0310906368488909	P42025	P42025	ACTY_HUMAN	Beta-centractin	
ACTR2	-0.177272261722123	0.566735967801245	P61160	P61160;A0A1B0GWH0;A0A1B0GWD0	ARP2_HUMAN	Actin-related protein 2	
ACTR3	0.504052738380139	0.0018454607131282	P61158	P61158;B4DXW1	ARP3_HUMAN	Actin-related protein 3	
ACTR3B	-11.9400945243761	5.05672115833385e-06	Q9P1U1	Q9P1U1	ARP3B_HUMAN	Actin-related protein 3B	
ACTR5	0.431277738071891	0.546257949629275	Q9H9F9	Q9H9F9	ARP5_HUMAN	Actin-related protein 5	
ACTR6	3.98402541394048	0.0101946762600906	Q9GZN1	Q9GZN1;F8W043;F8W0Q1;F8VRL1;F8W057;F8VP72	ARP6_HUMAN	Actin-related protein 6	
ACTR8	-0.665422261943235	0.0061430599168364	Q9H981	Q9H981;H0Y849	ARP8_HUMAN	Actin-related protein 8	
ACVR1	3.92945226774925	0.129623788409488	Q04771	Q04771	ACVR1_HUMAN	Activin receptor type-1	3.0
ACVR2A	4.69775226760968	0.165953710434496	P27037	P27037	AVR2A_HUMAN	Activin receptor type-2A	
ACVR2B	0.703214070672765	0.672964641782817	Q13705	P27037;Q13705	AVR2B_HUMAN	Activin receptor type-2B	7.0
ACY1	0.110827738247675	0.638333351738617	Q03154	Q03154;A0A1B0GV31;C9JMV9;A0A1B0GVA5;A0A1B0GW23;A0A1B0GU86	ACY1_HUMAN	Aminoacylase-1	
ACYP1	-1.35210798302262	0.0158031285543477	P07311	P07311;G3V2U7	ACYP1_HUMAN	Acylphosphatase-1	6.0
ACYP2	-0.607182790804167	0.285361637710628	P14621	P14621;F8WA34;E9PF46;U3KPX1	ACYP2_HUMAN	Acylphosphatase-2	2.0
ADA	1.82104603340963	0.0051401551346539	P00813	P00813;F5GXW0	ADA_HUMAN	Adenosine deaminase	
ADAL	4.44089209850063e-16	1.0	Q6DHV7	Q6DHV7	ADAL_HUMAN	Adenosine deaminase-like protein	
ADAM10	-1.03432226193105	1.36366532520048e-05	O14672	O14672	ADA10_HUMAN	Disintegrin and metalloproteinase domain-containing protein 10	
ADAM11	-0.239947261921685	0.893840062111903	O75078	O75078;H7BY08	ADA11_HUMAN	Disintegrin and metalloproteinase domain-containing protein 11	2.0
ADAM12	4.00975109488208	0.248422175987623	O43184	O43184	ADA12_HUMAN	Disintegrin and metalloproteinase domain-containing protein 12	
ADAM15	-0.73358450472368	0.0113524778365665	Q13444	Q13444	ADA15_HUMAN	Disintegrin and metalloproteinase domain-containing protein 15	
ADAM17	-4.49713989214308	0.163142788828201	P78536	P78536	ADA17_HUMAN	Disintegrin and metalloproteinase domain-containing protein 17	3.0
ADAM19	15.6087025947983	8.93917360716683e-07	Q9H013	Q9H013;H0YC66	ADA19_HUMAN	Disintegrin and metalloproteinase domain-containing protein 19	1.0
ADAM22	17.8704068743291	4.90103899430077e-10	Q9P0K1	Q9P0K1;H7C0Q9;H7C3I4	ADA22_HUMAN	Disintegrin and metalloproteinase domain-containing protein 22	1.0
ADAM9	12.8921918052834	2.56230610696169e-06	Q13443	Q13443;A0A0J9YY58	ADAM9_HUMAN	Disintegrin and metalloproteinase domain-containing protein 9	6.0
ADAMTS12	3.69080109484277	0.133658969587878	P58397	P58397	ATS12_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 12	
ADAMTS19	-0.345816485175462	0.900954350561219	Q8TE59	Q8TE59;A0A1X7SBR9	ATS19_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 19	1.0
ADAMTS2	3.6464760948443	0.118947952105322	O95450	O95450;A0A1B0GTY3	ATS2_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 2	
ADAMTS7	-0.444129200248177	0.270857654585695	Q9UKP4	Q9UKP4	ATS7_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 7	
ADAP1	4.08337541390486	0.0665503871633427	O75689	O75689;Q9NPF8;J3KST1;J3QLP8;H0Y7Q1;H7BZT6;K7ENT1;H7C324;H7C264;Q2V6Q1;A0A087WTN6;H7C4B3	ADAP1_HUMAN	Arf-GAP with dual PH domain-containing protein 1	
ADAR	-1.89986189734596	0.0081065239643563	A0A3B3IRQ9	A0A3B3IRQ9	A0A3B3IRQ9_HUMAN	Double-stranded RNA-specific adenosine deaminase (Fragment)	
ADAR	-0.194972262047109	0.228732511743342	P55265	P55265;A0A3B3IRQ9;A0A3B3ISX1	DSRAD_HUMAN	Double-stranded RNA-specific adenosine deaminase	
ADARB1	0.414227738103456	0.771710299842136	P78563	P78563	RED1_HUMAN	Double-stranded RNA-specific editase 1	5.0
ADARB2	4.2965022678174	0.173892624923815	Q9NS39	Q9NS39;Q5VW43	RED2_HUMAN	Double-stranded RNA-specific editase B2	
ADAT2	-12.3271188560399	0.0004518680493819	Q7Z6V5	Q7Z6V5	ADAT2_HUMAN	tRNA-specific adenosine deaminase 2	4.0
ADAT3	-0.136172261640628	0.68240832798007	Q96EY9	Q96EY9;D6W601	ADAT3_HUMAN	Probable inactive tRNA-specific adenosine deaminase-like protein 3	
ADCY2	-3.97786489210452	0.0959751904049639	Q08462	Q08462	ADCY2_HUMAN	Adenylate cyclase type 2	
ADCY3	-1.13461874442865	0.706068202119571	O60266	O60266;A0A0A0MSC1;H7C1A6;U3KQ91;C9JLX3	ADCY3_HUMAN	Adenylate cyclase type 3	8.0
ADCY9	-1.19994108321947	0.0047524229872389	O60503	O60503	ADCY9_HUMAN	Adenylate cyclase type 9	5.0
ADD1	0.193977738140557	0.120289136942194	P35611	P35611;A0A0A0MSR2;E7ENY0;H0Y9H2;E7EV99	ADDA_HUMAN	Alpha-adducin	
ADD2	0.551927737956731	0.0002389726307325	P35612	P35612	ADDB_HUMAN	Beta-adducin	
ADD3	0.0890527379531711	0.524558071010784	Q9UEY8	Q9UEY8	ADDG_HUMAN	Gamma-adducin	8.0
ADGRA3	-0.379195277561596	0.89906081921697	Q8IWK6	Q8IWK6	AGRA3_HUMAN	Adhesion G protein-coupled receptor A3	1.0
ADGRE5	-15.7816807876069	3.15210452828847e-15	P48960	P48960	AGRE5_HUMAN	Adhesion G protein-coupled receptor E5	3.0
ADGRG1	-0.155022261754489	0.930048167638041	Q9Y653	Q9Y653;H3BRH0;H3BTH7;H3BMF8;H3BT88;H3BPA6;H3BUU6;H3BQJ9;H3BNH4;H3BVD3;H3BRI2;H3BS94;A0A5F9ZHT7;A0A1B0GX62;H3BV52;H3BNN3;H3BRI7;H3BRB4;H3BQZ1;H3BTK9;H3BMY9;A0A5F9ZH94;H3BVA0;H3BM73;H3BSR1;H3BSP5;H3BTD2;H3BV72;H3BVE9;H3BP67;H3BUI6;H3BQ46;H3BRA1;H3BSN7;H3BUH2;H3BSB8;H3BRZ4	AGRG1_HUMAN	Adhesion G-protein coupled receptor G1	5.0
ADGRG2	-4.44089209850063e-16	1.0	Q8IZP9	Q8IZP9	AGRG2_HUMAN	Adhesion G-protein coupled receptor G2	8.0
