	wt_d1._vs_TET3KO_d1._diff	wt_d1._vs_TET3KO_d1._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description	cluster
ACOT9	-0.115295485503573	0.595167114750233	Q9Y305	Q9Y305;H7C5Q2;C9J7L8	ACOT9_HUMAN	"""Acyl-coenzyme A thioesterase 9, mitochondrial"""	
ACOX1	0.315412266698747	0.541638029398243	Q15067	Q15067	ACOX1_HUMAN	Peroxisomal acyl-coenzyme A oxidase 1	
ACOX3	-0.536695485696526	0.307794076259007	O15254	O15254	ACOX3_HUMAN	Peroxisomal acyl-coenzyme A oxidase 3	
ACP1	1.73180451458838	2.95620452112754e-05	P24666	P24666;G5E9R5	PPAC_HUMAN	Low molecular weight phosphotyrosine protein phosphatase	8.0
ACP2	-0.579370485449402	0.0074341048031067	P11117	P11117;E9PQY3;E9PHY0;A0A5F9ZHR7;B7Z6U3;A0A5F9ZH40;A0A5F9ZH82;B7Z7D2;A0A5F9ZI20	PPAL_HUMAN	Lysosomal acid phosphatase	8.0
ACSF2	0.292679514344655	0.302473118251421	Q96CM8	Q96CM8;E9PF16	ACSF2_HUMAN	"""Medium-chain acyl-CoA ligase ACSF2, mitochondrial"""	
ACSF3	0.345754514737216	0.0445079889421511	Q4G176	Q4G176;F5H5A1;A0A3B3ISK9;F5H362;F5H755	ACSF3_HUMAN	"""Malonate--CoA ligase ACSF3, mitochondrial"""	
ACSL1	0.687029514595444	0.0049836760537939	P33121	P33121;E7EPM6;B7Z3Z9;D6RER0;H0Y9Z9	ACSL1_HUMAN	Long-chain-fatty-acid--CoA ligase 1	8.0
ACSL3	0.263554514420605	0.224691468668847	O95573	O95573	ACSL3_HUMAN	Long-chain-fatty-acid--CoA ligase 3	
ACSL4	0.118479514590067	0.560158231706566	O60488	O60488;D6RF95	ACSL4_HUMAN	Long-chain-fatty-acid--CoA ligase 4	
ACSL6	-2.66453525910038e-15	0.999999999999998	Q9UKU0	Q9UKU0;A0A494C0B6;A0A494C116;A0A494C0J9;A0A499FJL5;A0A494BZW8;C9J3Z0;C9J8C7;A0A494C1I9;A0A494C0A5;A0A494C005;A0A494C046	ACSL6_HUMAN	Long-chain-fatty-acid--CoA ligase 6	5.0
ACSS2	18.7594821668076	7.72220192773157e-26	Q9NR19	Q9NR19;F8WDJ9;B4DEH9;C9IYL0;C9J7L5;C9JXD9;F8WCJ4;C9JY31	ACSA_HUMAN	"""Acetyl-coenzyme A synthetase, cytoplasmic"""	8.0
ACSS3	-0.004620485418652	0.989536207305738	Q9H6R3	Q9H6R3;A0A0B4J1R2	ACSS3_HUMAN	"""Acyl-CoA synthetase short-chain family member 3, mitochondrial"""	
ACTA2	0.10260451401772	0.701209119147223	P62736	P62736;P68032;P68133;P63267;A6NL76;F8WB63;C9JFL5;B8ZZJ2;F6UVQ4;F6QUT6	ACTA_HUMAN	"""Actin, aortic smooth muscle"""	
ACTB	0.587429514592181	0.846046287617626	A0A2R8Y793	A0A2R8Y793	A0A2R8Y793_HUMAN	"""Actin, cytoplasmic 1 (Fragment)"""	7.0
ACTB	0.526054514572536	0.0011457514614377	P60709	P63261;P60709;I3L4N8;G5E9R0;I3L3R2;I3L1U9;E7EVS6;I3L3I0;J3KT65;A0A2R8Y793;A0A2R8YGF8	ACTB_HUMAN	"""Actin, cytoplasmic 1"""	7.0
ACTBL2	0.475029514676336	0.112349818592441	Q562R1	Q562R1	ACTBL_HUMAN	Beta-actin-like protein 2	
ACTG1	2.18195451431427	0.0537562606648961	K7EM38	K7EM38	K7EM38_HUMAN	"""Actin, cytoplasmic 2 (Fragment)"""	
ACTG1	15.9722439690462	1.5237057915929401e-09	P63261	P63261;I3L4N8;I3L3R2;I3L1U9;I3L3I0;K7EM38;J3KT65	ACTG_HUMAN	"""Actin, cytoplasmic 2"""	
ACTL6A	0.355454514483455	0.0341674382101572	O96019	O96019;H7C5S0	ACL6A_HUMAN	Actin-like protein 6A	
ACTL6B	0.0	1.0	O94805	O94805;C9JQT4	ACL6B_HUMAN	Actin-like protein 6B	2.0
ACTN1	-0.0725454855932064	0.903230519033699	H9KV75	H9KV75	H9KV75_HUMAN	Alpha-actinin cytoskeletal isoform	
ACTN1	0.208479514567216	0.0942868013838355	P12814	P12814;H9KV75;G3V2N5;G3V2W4	ACTN1_HUMAN	Alpha-actinin-1	
ACTN2	-0.394870485272193	0.819969152181058	P35609	P35609;A0A494C1A0;F6THM6	ACTN2_HUMAN	Alpha-actinin-2	
ACTN4	-0.356095485546881	0.0121663264256178	H7C144	H7C144	H7C144_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.321279514300326	0.154599166943095	K7EJH8	K7EJH8	K7EJH8_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.286579514526881	0.0047793832546197	O43707	O43707;H7C144;F5GXS2	ACTN4_HUMAN	Alpha-actinin-4	8.0
ACTR10	-0.185870485664157	0.774747626785559	Q9NZ32	Q9NZ32;V9GYX7;F6S9Y6;G3V2Q5;G3V5Y4	ARP10_HUMAN	Actin-related protein 10	
ACTR1A	0.176504514470182	0.197445381524373	P61163	P61163;A0A1B0GVS3;R4GMT0	ACTZ_HUMAN	Alpha-centractin	
ACTR1B	-0.797164659530608	0.0822090937818413	P42025	P42025	ACTY_HUMAN	Beta-centractin	
ACTR2	0.0981045147472912	0.750920491362416	P61160	P61160;A0A1B0GWH0;A0A1B0GWD0	ARP2_HUMAN	Actin-related protein 2	
ACTR3	0.334079514490774	0.0335912648971673	P61158	P61158;B4DXW1	ARP3_HUMAN	Actin-related protein 3	
ACTR3B	0.853369124541278	0.713781116041598	Q9P1U1	Q9P1U1	ARP3B_HUMAN	Actin-related protein 3B	
ACTR5	0.283435584691695	0.691375971657737	Q9H9F9	Q9H9F9	ARP5_HUMAN	Actin-related protein 5	
ACTR6	-1.77635683940025e-15	0.999999999999999	Q9GZN1	Q9GZN1;F8W043;F8W0Q1;F8VRL1;F8W057;F8VP72	ARP6_HUMAN	Actin-related protein 6	
ACTR8	-0.634945485605101	0.0086970785213981	Q9H981	Q9H981;H0Y849	ARP8_HUMAN	Actin-related protein 8	
ACVR1	15.5322488128196	2.04450898347709e-07	Q04771	Q04771	ACVR1_HUMAN	Activin receptor type-1	3.0
ACVR2A	4.67994288042363	0.167531369565393	P27037	P27037	AVR2A_HUMAN	Activin receptor type-2A	
ACVR2B	0.916666289428566	0.582438488236889	Q13705	P27037;Q13705	AVR2B_HUMAN	Activin receptor type-2B	7.0
ACY1	0.0236045143264754	0.920165972659798	Q03154	Q03154;A0A1B0GV31;C9JMV9;A0A1B0GVA5;A0A1B0GW23;A0A1B0GU86	ACY1_HUMAN	Aminoacylase-1	
ACYP1	-1.7959545735677	0.0017229987787485	P07311	P07311;G3V2U7	ACYP1_HUMAN	Acylphosphatase-1	6.0
ACYP2	0.0	1.0	P14621	P14621;F8WA34;E9PF46;U3KPX1	ACYP2_HUMAN	Acylphosphatase-2	2.0
ADA	1.30446768932518	0.0407864126190623	P00813	P00813;F5GXW0	ADA_HUMAN	Adenosine deaminase	
ADAL	4.44089209850063e-16	1.0	Q6DHV7	Q6DHV7	ADAL_HUMAN	Adenosine deaminase-like protein	
ADAM10	-0.519945485510874	0.0182696401923386	O14672	O14672	ADA10_HUMAN	Disintegrin and metalloproteinase domain-containing protein 10	
ADAM11	15.9707060610317	1.2951613588893099e-11	O75078	O75078;H7BY08	ADA11_HUMAN	Disintegrin and metalloproteinase domain-containing protein 11	2.0
ADAM12	4.18049686713953	0.229137693346781	O43184	O43184	ADA12_HUMAN	Disintegrin and metalloproteinase domain-containing protein 12	
ADAM15	-0.476545485622282	0.0933744098726035	Q13444	Q13444	ADA15_HUMAN	Disintegrin and metalloproteinase domain-containing protein 15	
ADAM17	-12.1467137656278	0.0003883286940674	P78536	P78536	ADA17_HUMAN	Disintegrin and metalloproteinase domain-containing protein 17	3.0
ADAM19	13.1607275369208	1.81503740301307e-05	Q9H013	Q9H013;H0YC66	ADA19_HUMAN	Disintegrin and metalloproteinase domain-containing protein 19	1.0
ADAM22	16.3161006882932	5.09688492674428e-09	Q9P0K1	Q9P0K1;H7C0Q9;H7C3I4	ADA22_HUMAN	Disintegrin and metalloproteinase domain-containing protein 22	1.0
ADAM9	-1.05912048533808	0.661517573394604	Q13443	Q13443;A0A0J9YY58	ADAM9_HUMAN	Disintegrin and metalloproteinase domain-containing protein 9	6.0
ADAMTS12	3.77584686715912	0.125147374078761	P58397	P58397	ATS12_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 12	
ADAMTS19	16.3691321669753	3.7587683810632e-07	Q8TE59	Q8TE59;A0A1X7SBR9	ATS19_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 19	1.0
ADAMTS2	3.61541788042735	0.122039916212983	O95450	O95450;A0A1B0GTY3	ATS2_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 2	
ADAMTS7	-0.540994023586702	0.181224505570913	Q9UKP4	Q9UKP4	ATS7_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 7	
ADAP1	1.77635683940025e-15	0.999999999999999	O75689	O75689;Q9NPF8;J3KST1;J3QLP8;H0Y7Q1;H7BZT6;K7ENT1;H7C324;H7C264;Q2V6Q1;A0A087WTN6;H7C4B3	ADAP1_HUMAN	Arf-GAP with dual PH domain-containing protein 1	
ADAR	-1.05524548581977	0.131084338697453	A0A3B3IRQ9	A0A3B3IRQ9	A0A3B3IRQ9_HUMAN	Double-stranded RNA-specific adenosine deaminase (Fragment)	
ADAR	-0.0263704855480036	0.869675431737149	P55265	P55265;A0A3B3IRQ9;A0A3B3ISX1	DSRAD_HUMAN	Double-stranded RNA-specific adenosine deaminase	
ADARB1	0.0871275572891257	0.95131630780937	P78563	P78563	RED1_HUMAN	Double-stranded RNA-specific editase 1	5.0
ADARB2	0.0	1.0	Q9NS39	Q9NS39;Q5VW43	RED2_HUMAN	Double-stranded RNA-specific editase B2	
ADAT2	-11.984909771948	0.0006216029942569	Q7Z6V5	Q7Z6V5	ADAT2_HUMAN	tRNA-specific adenosine deaminase 2	4.0
ADAT3	-0.383270485387474	0.252429237693671	Q96EY9	Q96EY9;D6W601	ADAT3_HUMAN	Probable inactive tRNA-specific adenosine deaminase-like protein 3	
ADCY2	0.104151761882251	0.964700288526792	Q08462	Q08462	ADCY2_HUMAN	Adenylate cyclase type 2	
ADCY3	0.0809966555389749	0.978504565513219	O60266	O60266;A0A0A0MSC1;H7C1A6;U3KQ91;C9JLX3	ADCY3_HUMAN	Adenylate cyclase type 3	8.0
ADCY9	-0.911730267579877	0.0289573105670892	O60503	O60503	ADCY9_HUMAN	Adenylate cyclase type 9	5.0
ADD1	0.0600295145079066	0.62656195246066	P35611	P35611;A0A0A0MSR2;E7ENY0;H0Y9H2;E7EV99	ADDA_HUMAN	Alpha-adducin	
ADD2	0.434204514137075	0.002993185165762	P35612	P35612	ADDB_HUMAN	Beta-adducin	
ADD3	-0.189495485426072	0.179056761116733	Q9UEY8	Q9UEY8	ADDG_HUMAN	Gamma-adducin	8.0
ADGRA3	11.9619323695902	0.0002114494083659	Q8IWK6	Q8IWK6	AGRA3_HUMAN	Adhesion G protein-coupled receptor A3	1.0
ADGRE5	-11.3855261813103	9.006019371962679e-11	P48960	P48960	AGRE5_HUMAN	Adhesion G protein-coupled receptor E5	3.0
ADGRG1	0.620828686586247	0.725338658443936	Q9Y653	Q9Y653;H3BRH0;H3BTH7;H3BMF8;H3BT88;H3BPA6;H3BUU6;H3BQJ9;H3BNH4;H3BVD3;H3BRI2;H3BS94;A0A5F9ZHT7;A0A1B0GX62;H3BV52;H3BNN3;H3BRI7;H3BRB4;H3BQZ1;H3BTK9;H3BMY9;A0A5F9ZH94;H3BVA0;H3BM73;H3BSR1;H3BSP5;H3BTD2;H3BV72;H3BVE9;H3BP67;H3BUI6;H3BQ46;H3BRA1;H3BSN7;H3BUH2;H3BSB8;H3BRZ4	AGRG1_HUMAN	Adhesion G-protein coupled receptor G1	5.0
ADGRG2	0.0	1.0	Q8IZP9	Q8IZP9	AGRG2_HUMAN	Adhesion G-protein coupled receptor G2	8.0
